run_id,date,turn,rank,post_id,title,post_type,score
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,1,3052,삼성전자: 반도체 슈퍼사이클과 노조 이슈의 균형,analysis,17
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,2,3053,"삼성전자, 단기 조정 가능성에 대한 생각",analysis,8
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,3,3046,오늘 삼성전자 매도했습니다,trade_share,7
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,4,3050,오늘 삼성전자 100주 매도했습니다.,trade_share,3
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,5,3059,[매도 거래] 삼성전자 일부 매도했습니다.,trade_share,3
chunk_007_2026-04-13_2026-04-17,2026-04-14,4,1,3071,오늘 삼성전자 일부 매도했습니다.,trade_share,19
chunk_007_2026-04-13_2026-04-17,2026-04-14,4,2,3075,오늘 삼성전자 매도 거래 공유합니다!,trade_share,19
chunk_007_2026-04-13_2026-04-17,2026-04-14,4,3,3085,오늘 수익 실현했습니다!,trade_share,3
chunk_007_2026-04-13_2026-04-17,2026-04-14,4,4,3069,삼성전자 추가 매수했습니다!,trade_share,0
chunk_007_2026-04-13_2026-04-17,2026-04-14,4,5,3072,오늘 삼성전자 20주 매수했습니다!,trade_share,0
chunk_007_2026-04-13_2026-04-17,2026-04-15,6,1,3092,삼성전자와 반도체 업황 전망에 대한 생각,analysis,19
chunk_007_2026-04-13_2026-04-17,2026-04-15,6,2,3088,"[관심] 삼성전자, 반도체 업황 호조 속 저평가 구간 진입",analysis,17
chunk_007_2026-04-13_2026-04-17,2026-04-15,6,3,3097,거시 경제 리스크를 고려한 삼성전자 투자 전략,analysis,8
chunk_007_2026-04-13_2026-04-17,2026-04-15,6,4,3104,현재 반도체 업황과 거시 리스크 관리에 대한 생각,analysis,3
chunk_007_2026-04-13_2026-04-17,2026-04-15,6,5,3105,리스크 관리로 소량 매도했습니다.,trade_share,2
chunk_007_2026-04-13_2026-04-17,2026-04-16,8,1,3112,삼성전자 기술적 분석 및 시장 전망 공유,analysis,15
chunk_007_2026-04-13_2026-04-17,2026-04-16,8,2,3116,"삼성전자, 단기 변동성 관리의 중요성에 대한 생각",analysis,9
chunk_007_2026-04-13_2026-04-17,2026-04-16,8,3,3120,"삼성전자, 저평가 구간에서의 단기 변동성 관리 필요",analysis,8
chunk_007_2026-04-13_2026-04-17,2026-04-16,8,4,3119,"삼성전자, 단기 불확실성 속에서의 관망 필요성",analysis,7
chunk_007_2026-04-13_2026-04-17,2026-04-16,8,5,3110,오늘 삼성전자 매도했습니다!,trade_share,2
chunk_007_2026-04-13_2026-04-17,2026-04-17,10,1,3126,삼성전자의 단기 리스크와 저평가 매력에 대한 고민,analysis,19
chunk_007_2026-04-13_2026-04-17,2026-04-17,10,2,3129,"삼성전자, 노사 문제로 인한 이익률 압박 리스크 주목",analysis,19
chunk_007_2026-04-13_2026-04-17,2026-04-17,10,3,3144,"삼성전자, 노사 갈등과 단기 조정 가능성에 대한 생각",analysis,9
chunk_007_2026-04-13_2026-04-17,2026-04-17,10,4,3135,"삼성전자, 저평가 논리와 성장성 리스크의 균형을 고민하다",analysis,3
chunk_007_2026-04-13_2026-04-17,2026-04-17,10,5,3127,삼성전자 일부 매도 후기,trade_share,0
