run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
RN_COMM_ON,2026-02-27,1,am,005930,100,210000.0,210000.0,42111,100
RN_COMM_ON,2026-02-27,2,pm,005930,100,216500.0,216500.0,26120,100
RN_COMM_ON,2026-03-03,3,am,005930,100,209500.0,209500.0,29698,100
RN_COMM_ON,2026-03-03,4,pm,005930,100,195100.0,195100.0,30903,100
RN_COMM_ON,2026-03-04,5,am,005930,100,184200.0,184200.0,35939,100
RN_COMM_ON,2026-03-04,6,pm,005930,100,172200.0,172200.0,32650,100
RN_COMM_ON,2026-03-05,7,am,005930,100,195000.0,195000.0,58102,100
RN_COMM_ON,2026-03-05,8,pm,005930,100,191600.0,191600.0,62827,100
RN_COMM_ON,2026-03-06,9,am,005930,100,186100.0,186100.0,43701,100
RN_COMM_ON,2026-03-06,10,pm,005930,100,188200.0,188200.0,36178,100
RN_COMM_ON,2026-03-09,11,am,005930,100,173500.0,173500.0,29039,100
RN_COMM_ON,2026-03-09,12,pm,005930,100,173500.0,173500.0,42522,100
RN_COMM_ON,2026-03-10,13,am,005930,100,187600.0,187600.0,55208,100
RN_COMM_ON,2026-03-10,14,pm,005930,100,187900.0,187900.0,47748,100
RN_COMM_ON,2026-03-11,15,am,005930,100,193000.0,193000.0,38050,100
RN_COMM_ON,2026-03-11,16,pm,005930,100,190000.0,190000.0,22296,100
RN_COMM_ON,2026-03-12,17,am,005930,100,186600.0,186600.0,31864,100
RN_COMM_ON,2026-03-12,18,pm,005930,100,187900.0,187900.0,32284,100
RN_COMM_ON,2026-03-13,19,am,005930,100,180000.0,180000.0,32657,100
RN_COMM_ON,2026-03-13,20,pm,005930,100,183500.0,183500.0,37106,100
RN_COMM_ON,2026-03-16,21,am,005930,100,184600.0,184600.0,25670,100
RN_COMM_ON,2026-03-16,22,pm,005930,100,188700.0,188700.0,47200,100
RN_COMM_ON,2026-03-17,23,am,005930,100,198000.0,198000.0,44723,100
RN_COMM_ON,2026-03-17,24,pm,005930,100,193900.0,193900.0,30929,100
RN_COMM_ON,2026-03-18,25,am,005930,100,200500.0,200500.0,31373,100
RN_COMM_ON,2026-03-18,26,pm,005930,100,208500.0,208500.0,25286,100
RN_COMM_ON,2026-03-19,27,am,005930,100,199900.0,199900.0,31495,100
RN_COMM_ON,2026-03-19,28,pm,005930,100,200500.0,200500.0,37388,100
RN_COMM_ON,2026-03-20,29,am,005930,100,202000.0,202000.0,21189,100
RN_COMM_ON,2026-03-20,30,pm,005930,100,199400.0,199400.0,23721,100
RN_COMM_ON,2026-03-23,31,am,005930,100,190500.0,190500.0,36853,100
RN_COMM_ON,2026-03-23,32,pm,005930,100,186300.0,186300.0,35978,100
RN_COMM_ON,2026-03-24,33,am,005930,100,195500.0,195500.0,56430,100
RN_COMM_ON,2026-03-24,34,pm,005930,100,189700.0,189700.0,30052,100
RN_COMM_ON,2026-03-25,35,am,005930,100,193700.0,193700.0,30526,100
RN_COMM_ON,2026-03-25,36,pm,005930,100,189000.0,189000.0,30670,100
