run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
chunk_005_2026-03-30_2026-04-03,2026-03-30,1,am,005930,30,171000.0,176300.0,7602,30
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,pm,005930,30,176300.0,176300.0,2885,30
chunk_005_2026-03-30_2026-04-03,2026-03-31,3,am,005930,30,170000.0,167200.0,2971,30
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,pm,005930,30,167200.0,167200.0,2481,30
chunk_005_2026-03-30_2026-04-03,2026-04-01,5,am,005930,30,179000.0,189600.0,1947,30
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,pm,005930,30,189600.0,189600.0,1724,30
chunk_005_2026-03-30_2026-04-03,2026-04-02,7,am,005930,30,192600.0,178400.0,1456,30
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,pm,005930,30,178400.0,178400.0,2074,30
chunk_005_2026-03-30_2026-04-03,2026-04-03,9,am,005930,30,184200.0,186200.0,1536,30
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,pm,005930,30,186200.0,186200.0,1389,30
