run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
chunk_006_2026-04-02_2026-04-08,2026-04-02,1,am,005930,30,192600.0,178400.0,5101,30
chunk_006_2026-04-02_2026-04-08,2026-04-02,2,pm,005930,30,178400.0,178400.0,3410,30
chunk_006_2026-04-02_2026-04-08,2026-04-03,3,am,005930,30,184200.0,186200.0,2877,30
chunk_006_2026-04-02_2026-04-08,2026-04-03,4,pm,005930,30,186200.0,186200.0,2175,30
chunk_006_2026-04-02_2026-04-08,2026-04-06,5,am,005930,30,190900.0,193100.0,1761,30
chunk_006_2026-04-02_2026-04-08,2026-04-06,6,pm,005930,30,193100.0,193100.0,1991,30
chunk_006_2026-04-02_2026-04-08,2026-04-07,7,am,005930,30,202000.0,196500.0,1630,30
chunk_006_2026-04-02_2026-04-08,2026-04-07,8,pm,005930,30,196500.0,196500.0,2061,30
chunk_006_2026-04-02_2026-04-08,2026-04-08,9,am,005930,30,214000.0,210500.0,2169,30
chunk_006_2026-04-02_2026-04-08,2026-04-08,10,pm,005930,30,210500.0,210500.0,1335,30
