run_id,date,turn,rank,post_id,title,post_type,score
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,1,3158,"삼성전자, 반도체 업황 회복 기대 속 신중한 접근 필요",analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,2,3160,"삼성전자, 반도체 섹터 호재 속의 모호성에 대한 생각",analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,3,3162,"삼성전자, 반도체 섹터 강세 속 기술적 지지선 확인 필요",analysis,18
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,4,3147,삼성전자 100주 매수했습니다!,trade_share,0
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,5,3149,오늘 삼성전자 추가 매수했습니다!,trade_share,0
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,1,3175,"삼성전자, 현재 상황에 대한 고찰과 앞으로의 전략",analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,2,3181,[매도] 삼성전자 단기 차익 실현,trade_share,17
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,3,3167,오늘 삼성전자 일부 매도했습니다,trade_share,15
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,4,3186,오늘 삼성전자 일부 매도했습니다.,trade_share,6
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,5,3168,오늘 삼성전자 일부 매도했습니다.,trade_share,1
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,1,3203,노조 파업 리스크와 기술적 지지선: 현재 삼성전자의 상황,analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,2,3205,메모리 슈퍼사이클과 노사 갈등: 앞으로의 전략은?,analysis,11
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,3,3188,오늘 삼성전자 일부 매도했습니다.,trade_share,10
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,4,3201,"단기 변동성과 장기 성장성, 삼성전자의 현재 투자 전략",analysis,5
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,5,3190,현재 삼성전자 투자에 대한 제 생각,analysis,2
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,1,3214,오늘 삼성전자 일부 매도했습니다.,trade_share,19
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,2,3222,오늘 삼성전자 일부 매도했습니다.,trade_share,16
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,3,3210,[매수] 삼성전자 100주 매수 완료,trade_share,4
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,4,3224,오늘 삼성전자 50주 매도했습니다.,trade_share,4
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,5,3207,오늘 삼성전자 추가 매수했습니다!,trade_share,0
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,1,3246,오늘 삼성전자 100주 매수했습니다!,trade_share,14
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,2,3242,오늘 삼성전자 소량 매수했습니다.,trade_share,9
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,3,3241,오늘 삼성전자 50주 매수했습니다!,trade_share,3
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,4,3238,[매수 후기] 삼성전자 추가 매수했습니다!,trade_share,0
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,5,3228,오늘 삼성전자 매수했습니다!,trade_share,0
