run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
RN_COMM_OFF,2026-02-27,1,am,005930,100,210000.0,210000.0,33328,100
RN_COMM_OFF,2026-02-27,2,pm,005930,100,216500.0,216500.0,26160,100
RN_COMM_OFF,2026-03-03,3,am,005930,100,209500.0,209500.0,24645,100
RN_COMM_OFF,2026-03-03,4,pm,005930,100,195100.0,195100.0,37940,100
RN_COMM_OFF,2026-03-04,5,am,005930,100,184200.0,184200.0,33312,100
RN_COMM_OFF,2026-03-04,6,pm,005930,100,172200.0,172200.0,27928,100
RN_COMM_OFF,2026-03-05,7,am,005930,100,195000.0,195000.0,71115,100
RN_COMM_OFF,2026-03-05,8,pm,005930,100,191600.0,191600.0,52589,100
RN_COMM_OFF,2026-03-06,9,am,005930,100,186100.0,186100.0,44495,100
RN_COMM_OFF,2026-03-06,10,pm,005930,100,188200.0,188200.0,36395,100
RN_COMM_OFF,2026-03-09,11,am,005930,100,173500.0,173500.0,40212,100
RN_COMM_OFF,2026-03-09,12,pm,005930,100,173500.0,173500.0,28926,100
RN_COMM_OFF,2026-03-10,13,am,005930,100,187600.0,187600.0,51242,100
RN_COMM_OFF,2026-03-10,14,pm,005930,100,187900.0,187900.0,58274,100
RN_COMM_OFF,2026-03-11,15,am,005930,100,193000.0,193000.0,35853,100
RN_COMM_OFF,2026-03-11,16,pm,005930,100,190000.0,190000.0,40013,100
RN_COMM_OFF,2026-03-12,17,am,005930,100,186600.0,186600.0,37335,100
RN_COMM_OFF,2026-03-12,18,pm,005930,100,187900.0,187900.0,34051,100
RN_COMM_OFF,2026-03-13,19,am,005930,100,180000.0,180000.0,31880,100
RN_COMM_OFF,2026-03-13,20,pm,005930,100,183500.0,183500.0,52138,100
RN_COMM_OFF,2026-03-16,21,am,005930,100,184600.0,184600.0,25696,100
RN_COMM_OFF,2026-03-16,22,pm,005930,100,188700.0,188700.0,45241,100
RN_COMM_OFF,2026-03-17,23,am,005930,100,198000.0,198000.0,40355,100
RN_COMM_OFF,2026-03-17,24,pm,005930,100,193900.0,193900.0,34372,100
RN_COMM_OFF,2026-03-18,25,am,005930,100,200500.0,200500.0,34831,100
RN_COMM_OFF,2026-03-18,26,pm,005930,100,208500.0,208500.0,35239,100
RN_COMM_OFF,2026-03-19,27,am,005930,100,199900.0,199900.0,35016,100
RN_COMM_OFF,2026-03-19,28,pm,005930,100,200500.0,200500.0,20201,100
RN_COMM_OFF,2026-03-20,29,am,005930,100,202000.0,202000.0,20573,100
RN_COMM_OFF,2026-03-20,30,pm,005930,100,199400.0,199400.0,24430,100
RN_COMM_OFF,2026-03-23,31,am,005930,100,190500.0,190500.0,30656,100
RN_COMM_OFF,2026-03-23,32,pm,005930,100,186300.0,186300.0,48285,100
RN_COMM_OFF,2026-03-24,33,am,005930,100,195500.0,195500.0,63104,100
RN_COMM_OFF,2026-03-24,34,pm,005930,100,189700.0,189700.0,45942,100
RN_COMM_OFF,2026-03-25,35,am,005930,100,193700.0,193700.0,32369,100
RN_COMM_OFF,2026-03-25,36,pm,005930,100,189000.0,189000.0,27537,100
RN_COMM_OFF,2026-03-26,37,am,005930,100,185500.0,185500.0,36403,100
RN_COMM_OFF,2026-03-26,38,pm,005930,100,180100.0,180100.0,39360,100
RN_COMM_OFF,2026-03-27,39,am,005930,100,172100.0,172100.0,32271,100
RN_COMM_OFF,2026-03-27,40,pm,005930,100,179700.0,179700.0,45978,100
RN_COMM_OFF,2026-03-30,41,am,005930,100,171000.0,171000.0,40060,100
RN_COMM_OFF,2026-03-30,42,pm,005930,100,176300.0,176300.0,30926,100
RN_COMM_OFF,2026-03-31,43,am,005930,100,170000.0,170000.0,28111,100
RN_COMM_OFF,2026-03-31,44,pm,005930,100,167200.0,167200.0,27913,100
