run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
RN_COMM_ON,2026-02-27,1,am,005930,100,210000.0,210000.0,27394,100
RN_COMM_ON,2026-02-27,2,pm,005930,100,216500.0,216500.0,17930,100
RN_COMM_ON,2026-03-03,3,am,005930,100,209500.0,209500.0,15510,100
RN_COMM_ON,2026-03-03,4,pm,005930,100,195100.0,195100.0,17361,100
RN_COMM_ON,2026-03-04,5,am,005930,100,184200.0,184200.0,24375,100
RN_COMM_ON,2026-03-04,6,pm,005930,100,172200.0,172200.0,24910,100
RN_COMM_ON,2026-03-05,7,am,005930,100,195000.0,195000.0,19823,100
RN_COMM_ON,2026-03-05,8,pm,005930,100,191600.0,191600.0,20149,100
RN_COMM_ON,2026-03-06,9,am,005930,100,186100.0,186100.0,18066,100
RN_COMM_ON,2026-03-06,10,pm,005930,100,188200.0,188200.0,18671,100
RN_COMM_ON,2026-03-09,11,am,005930,100,173500.0,173500.0,22143,100
RN_COMM_ON,2026-03-09,12,pm,005930,100,173500.0,173500.0,20461,100
