run_id,date,turn,rank,post_id,title,post_type,score
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,1,3649,단기 하락 압력 속 삼성전자의 지지선 관찰,analysis,19
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,2,3659,"삼성전자, 단기 하락 압력에 대한 기술적 분석과 리스크 점검",analysis,19
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,3,3651,오늘 삼성전자 일부 매도했습니다.,trade_share,11
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,4,3664,현재 삼성전자 투자 관점과 시장 전망,analysis,5
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,5,3647,오늘 삼성전자 매수했습니다!,trade_share,0
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,1,3670,"삼성전자 HBM4E 수혜와 노사 갈등, 중장기 투자 관점에서의 고민",analysis,19
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,2,3673,"삼성전자, HBM4E 성공과 노사 갈등의 이중성에 대한 고찰",analysis,17
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,3,3683,"삼성전자, HBM4E 수주 호재와 외국인 매도 리스크의 교차점",analysis,5
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,4,3675,오늘 삼성전자 일부 매도했습니다.,trade_share,2
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,5,3667,오늘 삼성전자 일부 매도했습니다.,trade_share,1
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,1,3699,"삼성전자, 밸류에이션 부담과 중장기 성장성 점검",analysis,19
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,2,3701,단기 급등에 따른 매도 거래 공유합니다!,trade_share,19
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,3,3687,오늘 삼성전자 일부 매도했습니다.,trade_share,6
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,4,3703,오늘 삼성전자 일부 매도했습니다.,trade_share,4
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,5,3691,오늘 삼성전자 일부 매도했습니다.,trade_share,3
