run_id,date,turn,agent_id,selected_post_ids,post_id,title,post_type,reaction,author_badges,author_profile
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A005,"[3649, 3651, 3659, 3664, 3662]",3649,단기 하락 압력 속 삼성전자의 지지선 관찰,analysis,like,[],null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A005,"[3649, 3651, 3659, 3664, 3662]",3651,오늘 삼성전자 일부 매도했습니다.,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A005,"[3649, 3651, 3659, 3664, 3662]",3659,"삼성전자, 단기 하락 압력에 대한 기술적 분석과 리스크 점검",analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A005,"[3649, 3651, 3659, 3664, 3662]",3664,현재 삼성전자 투자 관점과 시장 전망,analysis,read,"[""상위 수익자"", ""자산가""]",null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A005,"[3649, 3651, 3659, 3664, 3662]",3662,오늘 삼성전자 전량 매도했습니다.,trade_share,unlike,[],null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A003,"[3649, 3651, 3659, 3664, 3662]",3649,단기 하락 압력 속 삼성전자의 지지선 관찰,analysis,like,[],null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A003,"[3649, 3651, 3659, 3664, 3662]",3651,오늘 삼성전자 일부 매도했습니다.,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A003,"[3649, 3651, 3659, 3664, 3662]",3659,"삼성전자, 단기 하락 압력에 대한 기술적 분석과 리스크 점검",analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A003,"[3649, 3651, 3659, 3664, 3662]",3664,현재 삼성전자 투자 관점과 시장 전망,analysis,read,"[""상위 수익자"", ""자산가""]",null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A003,"[3649, 3651, 3659, 3664, 3662]",3662,오늘 삼성전자 전량 매도했습니다.,trade_share,unlike,[],null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A004,"[3659, 3664, 3646, 3651]",3659,"삼성전자, 단기 하락 압력에 대한 기술적 분석과 리스크 점검",analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A004,"[3659, 3664, 3646, 3651]",3664,현재 삼성전자 투자 관점과 시장 전망,analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,A004,"[3659, 3664, 3646, 3651]",3646,오늘 삼성전자 50주 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
