run_id,date,turn,agent_id,selected_post_ids,post_id,title,post_type,reaction,author_badges,author_profile
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A001,"[2459, 2462, 2451, 2447, 2466]",2459,"삼성전자, 단기 모멘텀과 장기 리스크의 갈림길에 서다",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A001,"[2459, 2462, 2451, 2447, 2466]",2462,"삼성전자, 반도체 수출 호조 속 실적 기반 적정성 확인 필요",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A001,"[2459, 2462, 2451, 2447, 2466]",2451,오늘 삼성전자 일부 매도했습니다.,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A001,"[2459, 2462, 2451, 2447, 2466]",2447,삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A001,"[2459, 2462, 2451, 2447, 2466]",2466,[매수 완료] 삼성전자 추가 매수했습니다!,trade_share,read,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A003,"[2449, 2450, 2459, 2462, 2463]",2449,오늘 삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A003,"[2449, 2450, 2459, 2462, 2463]",2450,[매수] 삼성전자 115주 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A003,"[2449, 2450, 2459, 2462, 2463]",2459,"삼성전자, 단기 모멘텀과 장기 리스크의 갈림길에 서다",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A003,"[2449, 2450, 2459, 2462, 2463]",2462,"삼성전자, 반도체 수출 호조 속 실적 기반 적정성 확인 필요",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A003,"[2449, 2450, 2459, 2462, 2463]",2463,오늘 삼성전자 일부 매도했습니다!,trade_share,read,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A004,"[2459, 2462, 2448, 2451, 2463]",2459,"삼성전자, 단기 모멘텀과 장기 리스크의 갈림길에 서다",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A004,"[2459, 2462, 2448, 2451, 2463]",2462,"삼성전자, 반도체 수출 호조 속 실적 기반 적정성 확인 필요",analysis,read,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A004,"[2459, 2462, 2448, 2451, 2463]",2448,오늘 삼성전자 일부 매도했습니다.,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A004,"[2459, 2462, 2448, 2451, 2463]",2451,오늘 삼성전자 일부 매도했습니다.,trade_share,like,"[""상위 수익자"", ""자산가""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A004,"[2459, 2462, 2448, 2451, 2463]",2463,오늘 삼성전자 일부 매도했습니다!,trade_share,read,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A005,"[2449, 2459, 2462, 2448, 2456]",2449,오늘 삼성전자 추가 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A005,"[2449, 2459, 2462, 2448, 2456]",2459,"삼성전자, 단기 모멘텀과 장기 리스크의 갈림길에 서다",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A005,"[2449, 2459, 2462, 2448, 2456]",2462,"삼성전자, 반도체 수출 호조 속 실적 기반 적정성 확인 필요",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A005,"[2449, 2459, 2462, 2448, 2456]",2448,오늘 삼성전자 일부 매도했습니다.,trade_share,unlike,"[""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A005,"[2449, 2459, 2462, 2448, 2456]",2456,오늘 삼성전자 전량 매도했습니다!,trade_share,unlike,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A006,"[2449, 2459, 2462, 2448, 2466]",2449,오늘 삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A006,"[2449, 2459, 2462, 2448, 2466]",2459,"삼성전자, 단기 모멘텀과 장기 리스크의 갈림길에 서다",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A006,"[2449, 2459, 2462, 2448, 2466]",2462,"삼성전자, 반도체 수출 호조 속 실적 기반 적정성 확인 필요",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A006,"[2449, 2459, 2462, 2448, 2466]",2448,오늘 삼성전자 일부 매도했습니다.,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A006,"[2449, 2459, 2462, 2448, 2466]",2466,[매수 완료] 삼성전자 추가 매수했습니다!,trade_share,read,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A010,"[2449, 2452, 2462, 2459, 2460]",2449,오늘 삼성전자 추가 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A010,"[2449, 2452, 2462, 2459, 2460]",2452,오늘 삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A010,"[2449, 2452, 2462, 2459, 2460]",2462,"삼성전자, 반도체 수출 호조 속 실적 기반 적정성 확인 필요",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A010,"[2449, 2452, 2462, 2459, 2460]",2459,"삼성전자, 단기 모멘텀과 장기 리스크의 갈림길에 서다",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A010,"[2449, 2452, 2462, 2459, 2460]",2460,오늘 삼성전자 추가 매수했습니다!,trade_share,read,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A008,"[2449, 2459, 2462, 2448, 2451]",2449,오늘 삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A008,"[2449, 2459, 2462, 2448, 2451]",2459,"삼성전자, 단기 모멘텀과 장기 리스크의 갈림길에 서다",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A008,"[2449, 2459, 2462, 2448, 2451]",2462,"삼성전자, 반도체 수출 호조 속 실적 기반 적정성 확인 필요",analysis,like,[],null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A008,"[2449, 2459, 2462, 2448, 2451]",2448,오늘 삼성전자 일부 매도했습니다.,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,A008,"[2449, 2459, 2462, 2448, 2451]",2451,오늘 삼성전자 일부 매도했습니다.,trade_share,like,"[""상위 수익자"", ""자산가""]",null
