run_id,date,turn,subturn,stock_code,agent_id,source_ltb_id,source_stb_id,analysis_id,decision_id,fill_id,post_fill_ltb_id,action,quantity,executed_price,fee,status
RN_COMM_OFF,2026-02-27,1,am,005930,A001,ltb_A001_t000,stb_A001_t001,analysis_A001_t001,decision_A001_t001,fill_A001_t001,ltb_A001_t001,buy,100,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A002,ltb_A002_t000,stb_A002_t001,analysis_A002_t001,decision_A002_t001,fill_A002_t001,ltb_A002_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A003,ltb_A003_t000,stb_A003_t001,analysis_A003_t001,decision_A003_t001,fill_A003_t001,ltb_A003_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A004,ltb_A004_t000,stb_A004_t001,analysis_A004_t001,decision_A004_t001,fill_A004_t001,ltb_A004_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A005,ltb_A005_t000,stb_A005_t001,analysis_A005_t001,decision_A005_t001,fill_A005_t001,ltb_A005_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A006,ltb_A006_t000,stb_A006_t001,analysis_A006_t001,decision_A006_t001,fill_A006_t001,ltb_A006_t001,buy,10,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A007,ltb_A007_t000,stb_A007_t001,analysis_A007_t001,decision_A007_t001,fill_A007_t001,ltb_A007_t001,buy,100,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A008,ltb_A008_t000,stb_A008_t001,analysis_A008_t001,decision_A008_t001,fill_A008_t001,ltb_A008_t001,buy,1500,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A009,ltb_A009_t000,stb_A009_t001,analysis_A009_t001,decision_A009_t001,fill_A009_t001,ltb_A009_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A010,ltb_A010_t000,stb_A010_t001,analysis_A010_t001,decision_A010_t001,fill_A010_t001,ltb_A010_t001,buy,100,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A011,ltb_A011_t000,stb_A011_t001,analysis_A011_t001,decision_A011_t001,fill_A011_t001,ltb_A011_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A012,ltb_A012_t000,stb_A012_t001,analysis_A012_t001,decision_A012_t001,fill_A012_t001,ltb_A012_t001,buy,100,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A013,ltb_A013_t000,stb_A013_t001,analysis_A013_t001,decision_A013_t001,fill_A013_t001,ltb_A013_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A014,ltb_A014_t000,stb_A014_t001,analysis_A014_t001,decision_A014_t001,fill_A014_t001,ltb_A014_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A015,ltb_A015_t000,stb_A015_t001,analysis_A015_t001,decision_A015_t001,fill_A015_t001,ltb_A015_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A016,ltb_A016_t000,stb_A016_t001,analysis_A016_t001,decision_A016_t001,fill_A016_t001,ltb_A016_t001,buy,10,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A017,ltb_A017_t000,stb_A017_t001,analysis_A017_t001,decision_A017_t001,fill_A017_t001,ltb_A017_t001,buy,100,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A018,ltb_A018_t000,stb_A018_t001,analysis_A018_t001,decision_A018_t001,fill_A018_t001,ltb_A018_t001,buy,100,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A019,ltb_A019_t000,stb_A019_t001,analysis_A019_t001,decision_A019_t001,fill_A019_t001,ltb_A019_t001,buy,100,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A020,ltb_A020_t000,stb_A020_t001,analysis_A020_t001,decision_A020_t001,fill_A020_t001,ltb_A020_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A021,ltb_A021_t000,stb_A021_t001,analysis_A021_t001,decision_A021_t001,fill_A021_t001,ltb_A021_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A022,ltb_A022_t000,stb_A022_t001,analysis_A022_t001,decision_A022_t001,fill_A022_t001,ltb_A022_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A023,ltb_A023_t000,stb_A023_t001,analysis_A023_t001,decision_A023_t001,fill_A023_t001,ltb_A023_t001,buy,10,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A024,ltb_A024_t000,stb_A024_t001,analysis_A024_t001,decision_A024_t001,fill_A024_t001,ltb_A024_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A025,ltb_A025_t000,stb_A025_t001,analysis_A025_t001,decision_A025_t001,fill_A025_t001,ltb_A025_t001,buy,2380,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A026,ltb_A026_t000,stb_A026_t001,analysis_A026_t001,decision_A026_t001,fill_A026_t001,ltb_A026_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A027,ltb_A027_t000,stb_A027_t001,analysis_A027_t001,decision_A027_t001,fill_A027_t001,ltb_A027_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A028,ltb_A028_t000,stb_A028_t001,analysis_A028_t001,decision_A028_t001,fill_A028_t001,ltb_A028_t001,buy,10,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A029,ltb_A029_t000,stb_A029_t001,analysis_A029_t001,decision_A029_t001,fill_A029_t001,ltb_A029_t001,buy,238,210000.0,0.0,filled
RN_COMM_OFF,2026-02-27,1,am,005930,A030,ltb_A030_t000,stb_A030_t001,analysis_A030_t001,decision_A030_t001,fill_A030_t001,ltb_A030_t001,buy,100,210000.0,0.0,filled
