run_id,date,turn,rank,post_id,title,post_type,score
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,1,3153,"삼성전자, 노조 성과급 요구와 단기 조정 가능성 분석",analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,2,3161,오늘 삼성전자 일부 매도했습니다,trade_share,17
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,3,3158,삼성전자 매수 타이밍에 대한 고민,analysis,9
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,4,3159,현재 삼성전자 기술적 분석 및 시장 전망,analysis,7
chunk_008_2026-04-20_2026-04-24,2026-04-20,2,5,3147,삼성전자 매수했습니다!,trade_share,0
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,1,3170,오늘 삼성전자 매도했습니다!,trade_share,19
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,2,3173,오늘 삼성전자 부분 매도했습니다!,trade_share,18
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,3,3180,오늘 삼성전자 일부 매도했습니다.,trade_share,9
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,4,3169,오늘 삼성전자 소량 매수했습니다!,trade_share,1
chunk_008_2026-04-20_2026-04-24,2026-04-21,4,5,3168,오늘 삼성전자 100주 매수했습니다!,trade_share,0
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,1,3201,"삼성전자, 노사 갈등에 따른 단기 리스크와 장기 전망",analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,2,3193,"삼성전자, AI 메모리 슈퍼사이클과 단기 변동성 리스크 분석",analysis,13
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,3,3205,노사 갈등 리스크와 삼성전자의 장기적 전망,analysis,13
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,4,3195,"삼성전자, 노조 파업 우려와 메모리 슈퍼사이클의 딜레마",analysis,10
chunk_008_2026-04-20_2026-04-24,2026-04-22,6,5,3200,오늘 삼성전자 일부 매도했습니다.,trade_share,1
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,1,3216,삼성전자 실적 호조와 노사 갈등 리스크 분석,analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,2,3219,"삼성전자, 실적 호조 속에 밸류에이션 재확인 필요",analysis,15
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,3,3223,소량 매도 후 느낀 점,trade_share,11
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,4,3208,오늘 삼성전자 일부 매도했습니다!,trade_share,4
chunk_008_2026-04-20_2026-04-24,2026-04-23,8,5,3212,오늘 삼성전자 일부 매도했습니다.,trade_share,2
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,1,3234,"삼성전자, 실적 호조에도 단기 리스크 경계 필요",analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,2,3242,[매도 후 관망] 삼성전자 기술적 신호 부족에 대한 의견,analysis,19
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,3,3232,오늘 소량 매도했습니다.,trade_share,4
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,4,3227,오늘 삼성전자 36주 매수했습니다!,trade_share,0
chunk_008_2026-04-20_2026-04-24,2026-04-24,10,5,3229,오늘 삼성전자 100주 매수했습니다!,trade_share,0
