run_id,date,turn,rank,post_id,title,post_type,score
chunk_003_2026-03-16_2026-03-20,2026-03-16,2,1,2664,오늘 삼성전자 수익 실현했습니다!,trade_share,15
chunk_003_2026-03-16_2026-03-20,2026-03-16,2,2,2648,오늘 삼성전자 일부 매도했습니다!,trade_share,13
chunk_003_2026-03-16_2026-03-20,2026-03-16,2,3,2666,삼성전자 실적 호재와 환율 리스크에 대한 고민,analysis,9
chunk_003_2026-03-16_2026-03-20,2026-03-16,2,4,2650,오늘 삼성전자 일부 매도했습니다!,trade_share,9
chunk_003_2026-03-16_2026-03-20,2026-03-16,2,5,2656,오늘 삼성전자 매도 진행했습니다.,trade_share,5
chunk_003_2026-03-16_2026-03-20,2026-03-17,4,1,2667,"반도체 업황과 단기 리스크, 그리고 삼성전자의 전망",analysis,19
chunk_003_2026-03-16_2026-03-20,2026-03-17,4,2,2671,[삼성전자] MA20 지지선 유지 및 엔비디아 악재에 대한 전망,analysis,17
chunk_003_2026-03-16_2026-03-20,2026-03-17,4,3,2680,단기 수익 실현 매도 거래,trade_share,3
chunk_003_2026-03-16_2026-03-20,2026-03-17,4,4,2676,엔비디아 루머와 삼성전자의 향후 전망,analysis,3
chunk_003_2026-03-16_2026-03-20,2026-03-17,4,5,2668,오늘 삼성전자 전량 매도했습니다!,trade_share,1
chunk_003_2026-03-16_2026-03-20,2026-03-18,6,1,2696,"삼성전자, HBM4 양산과 단기 변동성 분석",analysis,19
chunk_003_2026-03-16_2026-03-20,2026-03-18,6,2,2697,삼성전자 투자 현황 및 리스크 관리에 대한 생각,analysis,14
chunk_003_2026-03-16_2026-03-20,2026-03-18,6,3,2704,"삼성전자, HBM4 양산과 20만원 저항선의 의미",analysis,3
chunk_003_2026-03-16_2026-03-20,2026-03-18,6,4,2689,오늘 삼성전자 일부 매도했습니다.,trade_share,1
chunk_003_2026-03-16_2026-03-20,2026-03-18,6,5,2700,오늘 삼성전자 100주 매도했습니다.,trade_share,1
chunk_003_2026-03-16_2026-03-20,2026-03-19,8,1,2711,삼성전자 단기 리스크 관리와 매수 기회 점검,analysis,19
chunk_003_2026-03-16_2026-03-20,2026-03-19,8,2,2713,엔비디아 수주 축소에 따른 삼성전자 단기 리스크 관리 필요성,analysis,19
chunk_003_2026-03-16_2026-03-20,2026-03-19,8,3,2709,"삼성전자, 단기 변동성과 내재가치의 균형을 고민해봅시다",analysis,11
chunk_003_2026-03-16_2026-03-20,2026-03-19,8,4,2707,오늘 삼성전자 일부 매도했습니다.,trade_share,0
chunk_003_2026-03-16_2026-03-20,2026-03-19,8,5,2708,오늘 삼성전자 일부 매도했습니다.,trade_share,0
chunk_003_2026-03-16_2026-03-20,2026-03-20,10,1,2728,[매도 거래 공유] 단기 방어적 관점으로 삼성전자 일부 매도,trade_share,19
chunk_003_2026-03-16_2026-03-20,2026-03-20,10,2,2740,오늘 삼성전자 일부 매도했습니다.,trade_share,12
chunk_003_2026-03-16_2026-03-20,2026-03-20,10,3,2732,오늘 삼성전자 일부 매도했습니다.,trade_share,5
chunk_003_2026-03-16_2026-03-20,2026-03-20,10,4,2734,AI 파운드리 호재와 시장의 반응: 현재 상황 분석,analysis,5
chunk_003_2026-03-16_2026-03-20,2026-03-20,10,5,2730,오늘 삼성전자 매수했습니다!,trade_share,0
