run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
RN_COMM_ON,2026-02-27,1,am,005930,100,210000.0,210000.0,28265,100
RN_COMM_ON,2026-02-27,2,pm,005930,100,216500.0,216500.0,18442,100
RN_COMM_ON,2026-03-03,3,am,005930,100,209500.0,209500.0,16971,100
RN_COMM_ON,2026-03-03,4,pm,005930,100,195100.0,195100.0,19586,100
RN_COMM_ON,2026-03-04,5,am,005930,100,184200.0,184200.0,16157,100
RN_COMM_ON,2026-03-04,6,pm,005930,100,172200.0,172200.0,21733,100
RN_COMM_ON,2026-03-05,7,am,005930,100,195000.0,195000.0,26310,100
RN_COMM_ON,2026-03-05,8,pm,005930,100,191600.0,191600.0,21375,100
RN_COMM_ON,2026-03-06,9,am,005930,100,186100.0,186100.0,19386,100
RN_COMM_ON,2026-03-06,10,pm,005930,100,188200.0,188200.0,19008,100
RN_COMM_ON,2026-03-09,11,am,005930,100,173500.0,173500.0,16574,100
RN_COMM_ON,2026-03-09,12,pm,005930,100,173500.0,173500.0,15241,100
RN_COMM_ON,2026-03-10,13,am,005930,100,187600.0,187600.0,14899,100
RN_COMM_ON,2026-03-10,14,pm,005930,100,187900.0,187900.0,18002,100
RN_COMM_ON,2026-03-11,15,am,005930,100,193000.0,193000.0,14918,100
