run_id,date,turn,agent_id,selected_post_ids,post_id,title,post_type,reaction,author_badges,author_profile
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A005,"[3249, 3260, 3254, 3264, 3253]",3249,삼성전자 기술적 상승과 노조 파업 리스크: 신중한 접근이 필요합니다.,analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A005,"[3249, 3260, 3254, 3264, 3253]",3260,노조 파업 리스크에 대한 신중한 접근 필요,analysis,like,[],null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A005,"[3249, 3260, 3254, 3264, 3253]",3254,파업 리스크 속 소신 있는 매도,trade_share,like,"[""상위 수익자"", ""자산가""]",null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A005,"[3249, 3260, 3254, 3264, 3253]",3264,"삼성전자, 노조 파업 리스크 속에서도 기술적 지지선은 여전히 긍정적",analysis,read,[],null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A005,"[3249, 3260, 3254, 3264, 3253]",3253,삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A003,"[3249, 3260, 3254, 3264, 3253]",3249,삼성전자 기술적 상승과 노조 파업 리스크: 신중한 접근이 필요합니다.,analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A003,"[3249, 3260, 3254, 3264, 3253]",3260,노조 파업 리스크에 대한 신중한 접근 필요,analysis,like,[],null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A003,"[3249, 3260, 3254, 3264, 3253]",3254,파업 리스크 속 소신 있는 매도,trade_share,like,"[""상위 수익자"", ""자산가""]",null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A003,"[3249, 3260, 3254, 3264, 3253]",3264,"삼성전자, 노조 파업 리스크 속에서도 기술적 지지선은 여전히 긍정적",analysis,read,[],null
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,A003,"[3249, 3260, 3254, 3264, 3253]",3253,삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
