run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
chunk_009_2026-04-27_2026-05-04,2026-04-27,1,am,005930,30,220000.0,224500.0,5852,30
chunk_009_2026-04-27_2026-05-04,2026-04-27,2,pm,005930,30,224500.0,224500.0,2325,30
chunk_009_2026-04-27_2026-05-04,2026-04-28,3,am,005930,30,224000.0,222000.0,1940,30
chunk_009_2026-04-27_2026-05-04,2026-04-28,4,pm,005930,30,222000.0,222000.0,2313,30
chunk_009_2026-04-27_2026-05-04,2026-04-29,5,am,005930,30,219500.0,226000.0,1765,30
chunk_009_2026-04-27_2026-05-04,2026-04-29,6,pm,005930,30,226000.0,226000.0,1805,30
chunk_009_2026-04-27_2026-05-04,2026-04-30,7,am,005930,30,229000.0,220500.0,1274,30
chunk_009_2026-04-27_2026-05-04,2026-04-30,8,pm,005930,30,220500.0,220500.0,1880,30
chunk_009_2026-04-27_2026-05-04,2026-05-04,9,am,005930,30,228000.0,232500.0,1371,30
chunk_009_2026-04-27_2026-05-04,2026-05-04,10,pm,005930,30,232500.0,232500.0,1202,30
