run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
RN_COMM_ON,2026-02-27,1,am,005930,100,210000.0,210000.0,25353,100
RN_COMM_ON,2026-02-27,2,pm,005930,100,216500.0,216500.0,15536,100
RN_COMM_ON,2026-03-03,3,am,005930,100,209500.0,209500.0,11435,100
RN_COMM_ON,2026-03-03,4,pm,005930,100,195100.0,195100.0,14434,100
RN_COMM_ON,2026-03-04,5,am,005930,100,184200.0,184200.0,21491,100
RN_COMM_ON,2026-03-04,6,pm,005930,100,172200.0,172200.0,23568,100
RN_COMM_ON,2026-03-05,7,am,005930,100,195000.0,195000.0,18335,100
RN_COMM_ON,2026-03-05,8,pm,005930,100,191600.0,191600.0,21270,100
RN_COMM_ON,2026-03-06,9,am,005930,100,186100.0,186100.0,16005,100
RN_COMM_ON,2026-03-06,10,pm,005930,100,188200.0,188200.0,18845,100
RN_COMM_ON,2026-03-09,11,am,005930,100,173500.0,173500.0,19846,100
RN_COMM_ON,2026-03-09,12,pm,005930,100,173500.0,173500.0,16116,100
RN_COMM_ON,2026-03-10,13,am,005930,100,187600.0,187600.0,17782,100
RN_COMM_ON,2026-03-10,14,pm,005930,100,187900.0,187900.0,16579,100
RN_COMM_ON,2026-03-11,15,am,005930,100,193000.0,193000.0,13624,100
RN_COMM_ON,2026-03-11,16,pm,005930,100,190000.0,190000.0,14341,100
RN_COMM_ON,2026-03-12,17,am,005930,100,186600.0,186600.0,12549,100
RN_COMM_ON,2026-03-12,18,pm,005930,100,187900.0,187900.0,11003,100
RN_COMM_ON,2026-03-13,19,am,005930,100,180000.0,180000.0,15567,100
RN_COMM_ON,2026-03-13,20,pm,005930,100,183500.0,183500.0,19194,100
RN_COMM_ON,2026-03-16,21,am,005930,100,184600.0,184600.0,15751,100
RN_COMM_ON,2026-03-16,22,pm,005930,100,188700.0,188700.0,11876,100
RN_COMM_ON,2026-03-17,23,am,005930,100,198000.0,198000.0,10319,100
RN_COMM_ON,2026-03-17,24,pm,005930,100,193900.0,193900.0,16171,100
RN_COMM_ON,2026-03-18,25,am,005930,100,200500.0,200500.0,14016,100
