run_id,date,turn,subturn,agent_id,decision_date,market_features_date,news_start_date,news_start_time,news_max_date,news_end_time,execution_date,information_mode,stock_code,action,quantity,reason
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A003,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,150,PER 5 배 저평가 구간이며 MA20 지지선에서 반등 가능성 있음. 노사 갈등 리스크로 인해 초기 진입 시 전량 매수보다는 현금 여력을 확보한 분할 매수 전략 적용.
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A001,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,"현재 주가 26 만 4 천 원은 내재가치 대비 저평가 구간으로 판단되며, 노사 갈등으로 인한 단기 하락이 매수 기회로 작용했습니다. 현금 100% 보유 상태이므로 제한된 자금 범위 내에서 진입합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A002,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,"거래 제약으로 인해 매수만 가능하나, 가치평가 지표 부재에도 불구하고 집중 투자 성향을 반영하여 현금 50% 한도 내에서 초기 포지션을 형성합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A005,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,150,"26 만 원대 저평가 구간과 AI 성장성 모멘텀을 포착하기 위해 매수합니다. 노사 갈등 리스크가 있으나 MA20 대비 안전마진이 확보된 상태이므로, 분할 매수 전략의 첫 단계로 진입합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A006,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,"강제 매수 제약에 따라 진입하며, 갭다운으로 인한 기술적 매수 기회와 안정적 자산 선호 성향을 반영합니다. 집중 투자 성향에 따라 최대 허용 범위 내에서 매수합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A007,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,"기관 매수세와 시총 비중 확대 흐름을 중장기 성장성으로 판단하여 저가 매수 기회를 포착했습니다. 단, 밸류에이션 지표 미확인 및 노사 갈등 리스크로 인해 현금의 50% 한도 내에서 진입합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A004,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,100,"공시가 264,000 원에서 MA5 이탈과 노사 갈등 뉴스로 하락 우려가 있으나, 손실 구간 매수 습관과 현금 100% 보유 상태를 고려해 진입합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A008,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,150,"단기 갭다운으로 20 일 이동평균선 지지선 근처까지 하락했으나, 고위험 고수익 성향에 따라 조정 시 매수 기회로 판단합니다. 기술적 돌파 신호는 부재하나 중기 추세 유지와 뉴스의 긍정적 요소를 고려합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A010,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,"현재 주가가 내재가치 대비 저평가 구간으로 판단되며, 반도체 사이클 회복과 AI 수요 등 중장기 성장성이 확실함. 노사 갈등으로 인한 단기 하락은 매수 기회로 해석하여, 집중 투자 성향을 반영해 최대 허용 범위 내에서 진입."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A011,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,"PER 5.2 배 등 역사적 저평가 구간과 반도체 사이클 회복 기대감에 따라 저점 매수 기회로 판단. 고위험 고수익 선호 성향과 집중 투자 특성을 반영하여, 거래 제약 내 최대 수량인 50% 현금 한도 (약 5,000 만 원) 를 활용 매수."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A009,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,100,"단기 하락세와 악재 뉴스에도 불구하고 MA20 지지선까지의 여력이 있어 진입 기회를 포착합니다. 과거 성과 저조로 인해 과도한 집중은 피하되, 단일 종목 집중 성향을 반영해 적정 규모로 매수합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A013,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,전일 대비 5% 이상 급락하여 기술적 과매도 구간 진입 및 고위험 선호 성향에 따라 조정 시 매수 기회로 판단. 현금 100% 보유 상태이므로 거래 제약 내 최대 한도 활용.
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A012,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,150,"공시가 264,000 원은 최근 매수 단가 대비 하락하여 밸류에이션 매력적이며, MA20 상단에서 중장기 상승 기대감 있음. 'hold' 불가 제약으로 매수 결정."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A014,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,100,"260,000 원 지지선 근접 시 기술적 반등 기대하며 소량 진입합니다. 뉴스 불안감으로 과다 매수는 피합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A016,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,100,"공시가 264,000 원으로 내재가치 대비 저평가 매력이 있으나, 노동 이슈 등 내부 리스크로 인한 변동성 우려가 있어 신중한 수량 (100 주) 으로 제한 매수합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A015,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,100,"중기 상승 추세 유지 (20 일선 상회) 로 진입 필요하나, 단기 조정 및 노사 갈등 등 밸류에이션 리스크로 인해 최대 한도 대비 제한적 수량으로 진입합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A018,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,단기 급락 (MA5 이탈) 이 MA20 지지선 내에서의 저가 매수 기회로 판단. 고위험 고수익 성향과 단일 종목 집중 투자 성향을 반영하여 현금의 50% 한도 내에서 최대 수량 매수.
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A017,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,"헤드라인 스캔으로 노사 갈등 불안 확인했으나, 검색을 통해 시장 지배력 재확인. MA20 지지선 유지 및 개인 자금 유입으로 중기 상승 추세 판단. 279,000 원 대비 264,000 원 하락으로 매수 기회로 보고, 집중 투자 성향에 따라 최대 한도 내에서 매수."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A019,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,150,"내재가치 대비 저평가 구간이며, 26 만 원대 지지선 테스트 중으로 반도체 사이클 회복 기대감에 따른 가치 투자 매수 기회로 판단."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A021,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,100,대구 투자 소식에 반가움과 MA20 지지선 확인으로 매수 결정. 뉴스 헤드라인 불안감보다 차트와 거래량에 집중.
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A020,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,20 일 이동평균선 지지 구간에서 기술적 반등 기대. 고위험 고수익 성향에 따라 현금 50% 한도 내에서 진입. 시총 급증 뉴스와 개인 자금 유입 모멘텀 반영.
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A022,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,150,"PER 5.4 배의 역사적 저평가 구간과 MA20 지지선 유지를 확인하여 매수 진입합니다. 다만, 노사 갈등 리스크로 인해 전량 매수보다는 분할 진입을 고려합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A023,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,"성과급 논란으로 인한 단기 하락을 매수 기회로 해석하고, MA20 지지선 유지 및 저평가 가능성을 확인하여 가치투자 관점에서 진입합니다."
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A024,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,189,MA20(23 만 2 천 원) 대비 13.7% 안전마진 확보 및 AI 수요 호재로 저평가 구간 판단. 고위험 고수익 성향에 따라 단기 조정 시 공격적 매수. 현금 1 억 원 중 최대 50% 한도인 5 천 만 원 범위 내에서 최대 수량인 189 주 매수.
chunk_011_2026-05-13_2026-05-19,2026-05-13,1,am,A025,2026-05-13,2026-05-12,2026-05-12,15:30,2026-05-13,08:59,2026-05-13,pre_close_cutoff,005930,buy,100,"공시가 264,000 원으로 전일 대비 하락했으나 MA20 지지선 유지 및 스마트공장 호재로 하락 시 매수 기회로 판단. 단기 약세 (MA5 하회) 로 인해 초기 진입 비중을 조절하며 현금 여력을 확보."
