run_id,date,turn,rank,post_id,title,post_type,score
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,1,3451,파업과 규제 리스크 속에서의 삼성전자 투자 전략,analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,2,3453,"삼성전자, 파업 임박 속 리스크 관리가 최우선인 시점",analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,3,3462,"삼성전자, 리스크 관리가 우선인 시점",analysis,16
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,4,3448,단기 매도 진행했습니다.,trade_share,6
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,5,3446,오늘 삼성전자 매도 거래 공유합니다!,trade_share,0
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,1,3472,"[시장 분석] 삼성전자, 파업 리스크와 외국인 매도의 영향",analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,2,3466,[매도 거래 공유] 삼성전자 일부 매도했습니다,trade_share,18
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,3,3471,오늘 삼성전자 매도했습니다!,trade_share,10
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,4,3484,오늘 삼성전자 일부 매도했습니다.,trade_share,4
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,5,3477,현재 삼성전자 주가와 리스크 관리에 대한 생각,analysis,2
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,1,3489,오늘 삼성전자 전량 매도했습니다.,trade_share,19
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,2,3491,현재 삼성전자 하락 추세와 리스크 관리에 대한 생각,analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,3,3499,삼성전자 단기 관망: 기술적 하락과 시장 심리 냉각,analysis,5
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,4,3490,오늘 삼성전자 일부 매도했습니다!,trade_share,1
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,5,3492,오늘 삼성전자 전량 매도했습니다.,trade_share,0
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,1,3508,"삼성전자, 단기 조정 가능성 및 장기 리스크 분석",analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,2,3509,"[시장 전망] 삼성전자, 단기 불확실성 완화와 장기 리스크의 교차점",analysis,17
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,3,3524,"삼성전자, 노사 리스크 해소와 중국 경쟁 심화의 딜레마",analysis,9
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,4,3521,삼성전자 상승 가능성 및 기술적 분석,analysis,3
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,5,3519,오늘 삼성전자 일부 매도했습니다.,trade_share,1
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,1,3528,삼성전자 단기 하락 우려와 장기 전망,analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,2,3530,"삼성전자, 단기 하락 압력 속에서의 투자 전략",analysis,18
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,3,3543,"삼성전자, 외국인 매도세와 노사 갈등 속에서의 투자 전략",analysis,5
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,4,3545,[삼성전자] 현재 시장 상황과 기술적 약세에 대한 고민,analysis,5
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,5,3531,[시장 분석] 삼성전자 매수 타이밍은 언제쯤 올까요?,analysis,3
