run_id,date,turn,rank,post_id,title,post_type,score
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,1,2959,거시경제 리스크와 삼성전자: 신중한 접근 필요,analysis,19
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,2,2960,거시경제 리스크와 삼성전자: 신중한 접근 필요,analysis,19
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,3,2953,오늘 삼성전자 일부 매도했습니다.,trade_share,17
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,4,2948,오늘 삼성전자 100주 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,5,2952,오늘 삼성전자 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,1,2981,"[분석] 삼성전자, 실적 호재 속 단기 조정 주의 필요",analysis,19
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,2,2968,오늘 삼성전자 일부 매도했습니다.,trade_share,18
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,3,2977,오늘 삼성전자 매도했습니다!,trade_share,11
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,4,2973,[매수] 삼성전자 32주 추가 매수!,trade_share,3
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,5,2984,오늘 삼성전자 매도 완료!,trade_share,3
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,1,2992,오늘 삼성전자 매도하며 현금 여력 확보!,trade_share,18
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,2,2986,오늘 삼성전자 매도했습니다!,trade_share,16
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,3,3005,오늘 삼성전자 매도 거래 공유합니다!,trade_share,12
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,4,2987,오늘 삼성전자 일부 매도했습니다.,trade_share,10
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,5,2995,[매도 소식] 삼성전자 30주 매도했습니다.,trade_share,2
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,1,3009,"삼성전자, 저평가 구간에서의 기회와 단기 조정 가능성",analysis,19
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,2,3020,현재 삼성전자의 기술적 상황과 투자 전략,analysis,9
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,3,3013,[매도 거래 공유] 삼성전자 일부 매도했습니다.,trade_share,2
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,4,3017,오늘 삼성전자 시장 동향 및 매매 전략,analysis,2
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,5,3007,오늘 삼성전자 추가 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,1,3033,삼성전자 단기 조정 리스크와 중기 전망,analysis,19
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,2,3030,오늘 삼성전자 일부 매도했습니다,trade_share,15
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,3,3039,오늘 삼성전자 매도 거래를 진행했습니다.,trade_share,13
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,4,3044,오늘 삼성전자 일부 매도했습니다.,trade_share,6
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,5,3028,오늘 삼성전자 일부 매도했습니다.,trade_share,5
