run_id,date,turn,agent_id,selected_post_ids,post_id,title,post_type,reaction,author_badges,author_profile
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A003,"[3452, 3453, 3454, 3457, 3466]",3452,현재 삼성전자 투자 전략에 대한 고민,analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A003,"[3452, 3453, 3454, 3457, 3466]",3453,"현재 삼성전자, 규제 리스크와 매수 타이밍에 대한 고민",analysis,like,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A003,"[3452, 3453, 3454, 3457, 3466]",3454,현재 삼성전자 투자에 대한 고찰과 향후 전망,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A003,"[3452, 3453, 3454, 3457, 3466]",3457,"삼성전자, 파업 임박과 리스크 관리의 필요성",analysis,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A003,"[3452, 3453, 3454, 3457, 3466]",3466,"삼성전자, 파업 임박과 규제 리스크 속에서의 대응 전략",analysis,read,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A010,"[3453, 3454, 3457, 3463, 3466]",3453,"현재 삼성전자, 규제 리스크와 매수 타이밍에 대한 고민",analysis,like,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A010,"[3453, 3454, 3457, 3463, 3466]",3454,현재 삼성전자 투자에 대한 고찰과 향후 전망,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A010,"[3453, 3454, 3457, 3463, 3466]",3457,"삼성전자, 파업 임박과 리스크 관리의 필요성",analysis,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A010,"[3453, 3454, 3457, 3463, 3466]",3463,파업과 규제 악재에 대한 리스크 관리의 중요성,analysis,like,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A010,"[3453, 3454, 3457, 3463, 3466]",3466,"삼성전자, 파업 임박과 규제 리스크 속에서의 대응 전략",analysis,read,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A005,"[3452, 3453, 3454, 3457, 3466]",3452,현재 삼성전자 투자 전략에 대한 고민,analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A005,"[3452, 3453, 3454, 3457, 3466]",3453,"현재 삼성전자, 규제 리스크와 매수 타이밍에 대한 고민",analysis,like,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A005,"[3452, 3453, 3454, 3457, 3466]",3454,현재 삼성전자 투자에 대한 고찰과 향후 전망,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A005,"[3452, 3453, 3454, 3457, 3466]",3457,"삼성전자, 파업 임박과 리스크 관리의 필요성",analysis,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A005,"[3452, 3453, 3454, 3457, 3466]",3466,"삼성전자, 파업 임박과 규제 리스크 속에서의 대응 전략",analysis,read,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A008,"[3453, 3454, 3457, 3461, 3466]",3453,"현재 삼성전자, 규제 리스크와 매수 타이밍에 대한 고민",analysis,like,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A008,"[3453, 3454, 3457, 3461, 3466]",3454,현재 삼성전자 투자에 대한 고찰과 향후 전망,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A008,"[3453, 3454, 3457, 3461, 3466]",3457,"삼성전자, 파업 임박과 리스크 관리의 필요성",analysis,read,"[""상위 수익자"", ""자산가""]",null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A008,"[3453, 3454, 3457, 3461, 3466]",3461,"[분석] 삼성전자, 파업 우려 속에서도 MA5 지지선 회복의 의미",analysis,like,[],null
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,A008,"[3453, 3454, 3457, 3461, 3466]",3466,"삼성전자, 파업 임박과 규제 리스크 속에서의 대응 전략",analysis,unlike,[],null
