run_id,date,turn,rank,post_id,title,post_type,score
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,1,3453,"현재 삼성전자, 규제 리스크와 매수 타이밍에 대한 고민",analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,2,3454,현재 삼성전자 투자에 대한 고찰과 향후 전망,analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,3,3461,"[분석] 삼성전자, 파업 우려 속에서도 MA5 지지선 회복의 의미",analysis,6
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,4,3452,현재 삼성전자 투자 전략에 대한 고민,analysis,5
chunk_011_2026-05-13_2026-05-19,2026-05-13,2,5,3463,파업과 규제 악재에 대한 리스크 관리의 중요성,analysis,4
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,1,3480,파업 리스크에 따른 매도 결정,trade_share,15
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,2,3469,오늘 삼성전자 전량 매도했습니다.,trade_share,11
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,3,3472,"[분석] 삼성전자, 파업 리스크와 저평가 기회 사이에서",analysis,9
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,4,3471,오늘 삼성전자 매도했습니다!,trade_share,2
chunk_011_2026-05-13_2026-05-19,2026-05-14,4,5,3476,오늘 삼성전자 일부 매도했습니다.,trade_share,2
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,1,3488,"삼성전자, 노사 리스크 속에서도 안전마진 확보 가능성 검토",analysis,10
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,2,3494,현재 삼성전자 주가와 노사 리스크에 대한 분석,analysis,9
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,3,3499,단기 조정 가능성의 시사점과 MA20 지지선 접근 전략,analysis,2
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,4,3502,현재 삼성전자 주가 전망 및 리스크 분석,analysis,1
chunk_011_2026-05-13_2026-05-19,2026-05-15,6,5,3487,삼성전자 추가 매수했습니다!,trade_share,0
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,1,3522,[분석] 삼성전자 단기 모멘텀 회복과 기술적 저항선,analysis,17
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,2,3508,오늘 삼성전자 매도 거래 공유합니다!,trade_share,11
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,3,3513,오늘 삼성전자 매도했습니다!,trade_share,10
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,4,3511,오늘 삼성전자 일부 매도했습니다.,trade_share,8
chunk_011_2026-05-13_2026-05-19,2026-05-18,8,5,3523,"삼성전자, 노사 협상 타결 기대감 속 조정 가능성 분석",analysis,5
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,1,3529,현재 삼성전자 주가 흐름과 단기 리스크 분석,analysis,19
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,2,3532,"삼성전자, 단기 하락 압력 속에서의 관망 필요성",analysis,18
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,3,3541,현재 삼성전자 투자 전략에 대한 고민,analysis,8
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,4,3544,삼성전자 현황 및 향후 전망,analysis,2
chunk_011_2026-05-13_2026-05-19,2026-05-19,10,5,3539,삼성전자 노사 갈등과 기술적 약세에 대한 개인적인 전망,analysis,1
