run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
chunk_003_2026-03-16_2026-03-20,2026-03-16,1,am,005930,30,184600.0,188700.0,7540,30
chunk_003_2026-03-16_2026-03-20,2026-03-16,2,pm,005930,30,188700.0,188700.0,2282,30
chunk_003_2026-03-16_2026-03-20,2026-03-17,3,am,005930,30,198000.0,193900.0,2187,30
chunk_003_2026-03-16_2026-03-20,2026-03-17,4,pm,005930,30,193900.0,193900.0,2213,30
chunk_003_2026-03-16_2026-03-20,2026-03-18,5,am,005930,30,200500.0,208500.0,1914,30
chunk_003_2026-03-16_2026-03-20,2026-03-18,6,pm,005930,30,208500.0,208500.0,1506,30
chunk_003_2026-03-16_2026-03-20,2026-03-19,7,am,005930,30,199900.0,200500.0,1482,30
chunk_003_2026-03-16_2026-03-20,2026-03-19,8,pm,005930,30,200500.0,200500.0,1575,30
chunk_003_2026-03-16_2026-03-20,2026-03-20,9,am,005930,30,202000.0,199400.0,1140,30
chunk_003_2026-03-16_2026-03-20,2026-03-20,10,pm,005930,30,199400.0,199400.0,1287,30
