run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
RN_COMM_OFF,2026-02-27,1,am,005930,100,210000.0,210000.0,23392,100
RN_COMM_OFF,2026-02-27,2,pm,005930,100,216500.0,216500.0,14795,100
RN_COMM_OFF,2026-03-03,3,am,005930,100,209500.0,209500.0,16286,100
RN_COMM_OFF,2026-03-03,4,pm,005930,100,195100.0,195100.0,21798,100
RN_COMM_OFF,2026-03-04,5,am,005930,100,184200.0,184200.0,15742,100
RN_COMM_OFF,2026-03-04,6,pm,005930,100,172200.0,172200.0,19405,100
RN_COMM_OFF,2026-03-05,7,am,005930,100,195000.0,195000.0,19241,100
RN_COMM_OFF,2026-03-05,8,pm,005930,100,191600.0,191600.0,14575,100
RN_COMM_OFF,2026-03-06,9,am,005930,100,186100.0,186100.0,12368,100
RN_COMM_OFF,2026-03-06,10,pm,005930,100,188200.0,188200.0,23742,100
RN_COMM_OFF,2026-03-09,11,am,005930,100,173500.0,173500.0,18899,100
RN_COMM_OFF,2026-03-09,12,pm,005930,100,173500.0,173500.0,16509,100
RN_COMM_OFF,2026-03-10,13,am,005930,100,187600.0,187600.0,15375,100
RN_COMM_OFF,2026-03-10,14,pm,005930,100,187900.0,187900.0,16756,100
RN_COMM_OFF,2026-03-11,15,am,005930,100,193000.0,193000.0,13810,100
RN_COMM_OFF,2026-03-11,16,pm,005930,100,190000.0,190000.0,12280,100
RN_COMM_OFF,2026-03-12,17,am,005930,100,186600.0,186600.0,12341,100
RN_COMM_OFF,2026-03-12,18,pm,005930,100,187900.0,187900.0,11437,100
RN_COMM_OFF,2026-03-13,19,am,005930,100,180000.0,180000.0,11580,100
RN_COMM_OFF,2026-03-13,20,pm,005930,100,183500.0,183500.0,25052,100
RN_COMM_OFF,2026-03-16,21,am,005930,100,184600.0,184600.0,15135,100
RN_COMM_OFF,2026-03-16,22,pm,005930,100,188700.0,188700.0,15045,100
RN_COMM_OFF,2026-03-17,23,am,005930,100,198000.0,198000.0,12352,100
RN_COMM_OFF,2026-03-17,24,pm,005930,100,193900.0,193900.0,11744,100
RN_COMM_OFF,2026-03-18,25,am,005930,100,200500.0,200500.0,13158,100
RN_COMM_OFF,2026-03-18,26,pm,005930,100,208500.0,208500.0,13974,100
RN_COMM_OFF,2026-03-19,27,am,005930,100,199900.0,199900.0,13325,100
RN_COMM_OFF,2026-03-19,28,pm,005930,100,200500.0,200500.0,13288,100
RN_COMM_OFF,2026-03-20,29,am,005930,100,202000.0,202000.0,13055,100
RN_COMM_OFF,2026-03-20,30,pm,005930,100,199400.0,199400.0,12794,100
RN_COMM_OFF,2026-03-23,31,am,005930,100,190500.0,190500.0,13944,100
RN_COMM_OFF,2026-03-23,32,pm,005930,100,186300.0,186300.0,20460,100
RN_COMM_OFF,2026-03-24,33,am,005930,100,195500.0,195500.0,16812,100
RN_COMM_OFF,2026-03-24,34,pm,005930,100,189700.0,189700.0,14217,100
RN_COMM_OFF,2026-03-25,35,am,005930,100,193700.0,193700.0,15671,100
RN_COMM_OFF,2026-03-25,36,pm,005930,100,189000.0,189000.0,18349,100
RN_COMM_OFF,2026-03-26,37,am,005930,100,185500.0,185500.0,17749,100
RN_COMM_OFF,2026-03-26,38,pm,005930,100,180100.0,180100.0,15554,100
RN_COMM_OFF,2026-03-27,39,am,005930,100,172100.0,172100.0,16479,100
RN_COMM_OFF,2026-03-27,40,pm,005930,100,179700.0,179700.0,22432,100
RN_COMM_OFF,2026-03-30,41,am,005930,100,171000.0,171000.0,16001,100
RN_COMM_OFF,2026-03-30,42,pm,005930,100,176300.0,176300.0,13375,100
RN_COMM_OFF,2026-03-31,43,am,005930,100,170000.0,170000.0,20021,100
RN_COMM_OFF,2026-03-31,44,pm,005930,100,167200.0,167200.0,21397,100
RN_COMM_OFF,2026-04-01,45,am,005930,100,179000.0,179000.0,15998,100
RN_COMM_OFF,2026-04-01,46,pm,005930,100,189600.0,189600.0,17215,100
RN_COMM_OFF,2026-04-02,47,am,005930,100,192600.0,192600.0,14158,100
RN_COMM_OFF,2026-04-02,48,pm,005930,100,178400.0,178400.0,15029,100
RN_COMM_OFF,2026-04-03,49,am,005930,100,184200.0,184200.0,17879,100
RN_COMM_OFF,2026-04-03,50,pm,005930,100,186200.0,186200.0,23253,100
RN_COMM_OFF,2026-04-06,51,am,005930,100,190900.0,190900.0,13611,100
RN_COMM_OFF,2026-04-06,52,pm,005930,100,193100.0,193100.0,17052,100
RN_COMM_OFF,2026-04-07,53,am,005930,100,202000.0,202000.0,11698,100
RN_COMM_OFF,2026-04-07,54,pm,005930,100,196500.0,196500.0,12236,100
RN_COMM_OFF,2026-04-08,55,am,005930,100,214000.0,214000.0,13558,100
RN_COMM_OFF,2026-04-08,56,pm,005930,100,210500.0,210500.0,14379,100
RN_COMM_OFF,2026-04-09,57,am,005930,100,207000.0,207000.0,15687,100
RN_COMM_OFF,2026-04-09,58,pm,005930,100,204000.0,204000.0,13187,100
RN_COMM_OFF,2026-04-10,59,am,005930,100,208500.0,208500.0,10040,100
RN_COMM_OFF,2026-04-10,60,pm,005930,100,206000.0,206000.0,11140,100
RN_COMM_OFF,2026-04-13,61,am,005930,100,198200.0,198200.0,11850,100
RN_COMM_OFF,2026-04-13,62,pm,005930,100,201000.0,201000.0,9734,100
RN_COMM_OFF,2026-04-14,63,am,005930,100,208000.0,208000.0,10939,100
RN_COMM_OFF,2026-04-14,64,pm,005930,100,206500.0,206500.0,15189,100
