run_id,date,turn,rank,post_id,title,post_type,score
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,1,2450,반도체 업황과 단기 리스크: 삼성전자 투자 관점,analysis,19
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,2,2451,[매도 후기] 삼성전자 238주 매도했습니다.,trade_share,19
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,3,2464,오늘 삼성전자 일부 매도했습니다!,trade_share,4
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,4,2455,오늘 삼성전자 매도 거래 공유합니다!,trade_share,1
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,5,2462,부분 매도 완료했습니다!,trade_share,1
chunk_001_2026-02-27_2026-03-06,2026-03-03,4,1,2473,"삼성전자, 20만원 심리적 지지선 이탈에 따른 리스크 관리 필요성",analysis,19
chunk_001_2026-02-27_2026-03-06,2026-03-03,4,2,2486,"삼성전자, 기술적 지지선 이탈 후의 고민",analysis,14
chunk_001_2026-02-27_2026-03-06,2026-03-03,4,3,2485,오늘 삼성전자 일부 매도했습니다.,trade_share,13
chunk_001_2026-02-27_2026-03-06,2026-03-03,4,4,2480,[분석] 삼성전자 하락 후 반등 가능성 및 기술적 지지선 확인 필요,analysis,2
chunk_001_2026-02-27_2026-03-06,2026-03-03,4,5,2472,"삼성전자, MA20 지지선 유지와 반등 모멘텀 확보에 대한 고찰",analysis,0
chunk_001_2026-02-27_2026-03-06,2026-03-04,6,1,2489,[분석] 삼성전자 MA20 이탈과 거시 악재의 영향,analysis,19
chunk_001_2026-02-27_2026-03-06,2026-03-04,6,2,2490,현재 삼성전자 주가 상황 및 향후 전망,analysis,15
chunk_001_2026-02-27_2026-03-06,2026-03-04,6,3,2495,"[시장 전망] 삼성전자, MA20 지지선 이탈과 지정학적 리스크 분석",analysis,13
chunk_001_2026-02-27_2026-03-06,2026-03-04,6,4,2493,지정학적 리스크와 기술적 약세에 대한 생각,analysis,2
chunk_001_2026-02-27_2026-03-06,2026-03-04,6,5,2505,지정학적 리스크와 삼성전자 주가 전망,analysis,2
chunk_001_2026-02-27_2026-03-06,2026-03-05,8,1,2509,"삼성전자, 급등 속 거래량 부진과 경쟁사 소식에 대한 고찰",analysis,19
chunk_001_2026-02-27_2026-03-06,2026-03-05,8,2,2513,[삼성전자] 단기 변동성 우려와 내재가치 관점 유지,analysis,19
chunk_001_2026-02-27_2026-03-06,2026-03-05,8,3,2523,"삼성전자, 급등 후 관망세 유지 필요성",analysis,19
chunk_001_2026-02-27_2026-03-06,2026-03-05,8,4,2525,"삼성전자, 반등과 경쟁 리스크에 대한 고민",analysis,5
chunk_001_2026-02-27_2026-03-06,2026-03-05,8,5,2507,오늘 삼성전자 소량 매수했습니다!,trade_share,0
chunk_001_2026-02-27_2026-03-06,2026-03-06,10,1,2542,삼성전자 실적 전망 및 매수 타이밍에 대한 고민,analysis,18
chunk_001_2026-02-27_2026-03-06,2026-03-06,10,2,2543,"삼성전자, 내재가치는 여전하지만 단기 리스크 주의 필요",analysis,17
chunk_001_2026-02-27_2026-03-06,2026-03-06,10,3,2528,오늘 삼성전자 소량 매수했습니다,trade_share,2
chunk_001_2026-02-27_2026-03-06,2026-03-06,10,4,2536,S26와 메모리 슈퍼사이클로 인한 삼성전자 내재가치 확신 강화,analysis,0
chunk_001_2026-02-27_2026-03-06,2026-03-06,10,5,2532,오늘 삼성전자 17주 매수했습니다!,trade_share,0
