run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
chunk_005_2026-03-30_2026-04-03,2026-03-30,1,am,005930,30,171000.0,176300.0,7128,30
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,pm,005930,30,176300.0,176300.0,3001,30
chunk_005_2026-03-30_2026-04-03,2026-03-31,3,am,005930,30,170000.0,167200.0,2739,30
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,pm,005930,30,167200.0,167200.0,2383,30
chunk_005_2026-03-30_2026-04-03,2026-04-01,5,am,005930,30,179000.0,189600.0,1409,30
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,pm,005930,30,189600.0,189600.0,1703,30
chunk_005_2026-03-30_2026-04-03,2026-04-02,7,am,005930,30,192600.0,178400.0,1916,30
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,pm,005930,30,178400.0,178400.0,1871,30
chunk_005_2026-03-30_2026-04-03,2026-04-03,9,am,005930,30,184200.0,186200.0,1521,30
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,pm,005930,30,186200.0,186200.0,1276,30
