run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
chunk_009_2026-04-23_2026-04-29,2026-04-23,1,am,005930,30,223000.0,224500.0,5030,30
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,005930,30,224500.0,224500.0,2376,30
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,005930,30,224000.0,219500.0,1414,30
chunk_009_2026-04-23_2026-04-29,2026-04-24,4,pm,005930,30,219500.0,219500.0,2256,30
chunk_009_2026-04-23_2026-04-29,2026-04-27,5,am,005930,30,220000.0,224500.0,1325,30
chunk_009_2026-04-23_2026-04-29,2026-04-27,6,pm,005930,30,224500.0,224500.0,1414,30
chunk_009_2026-04-23_2026-04-29,2026-04-28,7,am,005930,30,224000.0,222000.0,1109,30
chunk_009_2026-04-23_2026-04-29,2026-04-28,8,pm,005930,30,222000.0,222000.0,1298,30
chunk_009_2026-04-23_2026-04-29,2026-04-29,9,am,005930,30,219500.0,226000.0,1406,30
chunk_009_2026-04-23_2026-04-29,2026-04-29,10,pm,005930,30,226000.0,226000.0,1172,30
