run_id,date,turn,agent_id,selected_post_ids,post_id,title,post_type,reaction,author_badges,author_profile
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A005,"[3049, 3060, 3051, 3054, 3065]",3049,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A005,"[3049, 3060, 3051, 3054, 3065]",3060,반도체 슈퍼사이클과 인건비 상승 리스크에 대한 생각,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A005,"[3049, 3060, 3051, 3054, 3065]",3051,오늘 삼성전자 매도했습니다.,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A005,"[3049, 3060, 3051, 3054, 3065]",3054,오늘 삼성전자 50주 매수했습니다!,trade_share,read,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A005,"[3049, 3060, 3051, 3054, 3065]",3065,[매수 공유] 삼성전자 150주 매수했습니다!,trade_share,unlike,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A010,"[3048, 3050, 3060, 3051, 3053]",3048,오늘 삼성전자 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A010,"[3048, 3050, 3060, 3051, 3053]",3050,여름철 가전 수요에 기대하며 삼성전자 추가 매수!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A010,"[3048, 3050, 3060, 3051, 3053]",3060,반도체 슈퍼사이클과 인건비 상승 리스크에 대한 생각,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A010,"[3048, 3050, 3060, 3051, 3053]",3051,오늘 삼성전자 매도했습니다.,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A010,"[3048, 3050, 3060, 3051, 3053]",3053,삼성전자 추가 매수 했습니다!,trade_share,read,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A001,"[3049, 3060, 3051, 3058, 3064]",3049,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A001,"[3049, 3060, 3051, 3058, 3064]",3060,반도체 슈퍼사이클과 인건비 상승 리스크에 대한 생각,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A001,"[3049, 3060, 3051, 3058, 3064]",3051,오늘 삼성전자 매도했습니다.,trade_share,unlike,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A001,"[3049, 3060, 3051, 3058, 3064]",3058,오늘 삼성전자 일부 매도했습니다.,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A001,"[3049, 3060, 3051, 3058, 3064]",3064,여름철 수요 호조에 따른 단기 매수 진행했습니다!,trade_share,read,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A006,"[3047, 3060, 3052, 3059, 3058]",3047,오늘 삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A006,"[3047, 3060, 3052, 3059, 3058]",3060,반도체 슈퍼사이클과 인건비 상승 리스크에 대한 생각,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A006,"[3047, 3060, 3052, 3059, 3058]",3052,삼성전자 100주 매수했습니다!,trade_share,unlike,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A006,"[3047, 3060, 3052, 3059, 3058]",3059,오늘 삼성전자 매수했습니다!,trade_share,read,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A006,"[3047, 3060, 3052, 3059, 3058]",3058,오늘 삼성전자 일부 매도했습니다.,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A004,"[3049, 3060, 3053, 3058, 3056]",3049,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A004,"[3049, 3060, 3053, 3058, 3056]",3060,반도체 슈퍼사이클과 인건비 상승 리스크에 대한 생각,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A004,"[3049, 3060, 3053, 3058, 3056]",3053,삼성전자 추가 매수 했습니다!,trade_share,unlike,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A004,"[3049, 3060, 3053, 3058, 3056]",3058,오늘 삼성전자 일부 매도했습니다.,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A004,"[3049, 3060, 3053, 3058, 3056]",3056,오늘 삼성전자 매도했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A008,"[3050, 3060, 3051, 3053, 3054]",3050,여름철 가전 수요에 기대하며 삼성전자 추가 매수!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A008,"[3050, 3060, 3051, 3053, 3054]",3060,반도체 슈퍼사이클과 인건비 상승 리스크에 대한 생각,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A008,"[3050, 3060, 3051, 3053, 3054]",3051,오늘 삼성전자 매도했습니다.,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A008,"[3050, 3060, 3051, 3053, 3054]",3053,삼성전자 추가 매수 했습니다!,trade_share,unlike,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A008,"[3050, 3060, 3051, 3053, 3054]",3054,오늘 삼성전자 50주 매수했습니다!,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A003,"[3049, 3051, 3060, 3056, 3063]",3049,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A003,"[3049, 3051, 3060, 3056, 3063]",3051,오늘 삼성전자 매도했습니다.,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A003,"[3049, 3051, 3060, 3056, 3063]",3060,반도체 슈퍼사이클과 인건비 상승 리스크에 대한 생각,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A003,"[3049, 3051, 3060, 3056, 3063]",3056,오늘 삼성전자 매도했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A003,"[3049, 3051, 3060, 3056, 3063]",3063,오늘 삼성전자 매도 거래 공유합니다,trade_share,unlike,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A013,"[3049, 3060, 3051, 3058, 3054]",3049,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A013,"[3049, 3060, 3051, 3058, 3054]",3060,반도체 슈퍼사이클과 인건비 상승 리스크에 대한 생각,analysis,like,"[""커뮤니티 인플루언서""]",null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A013,"[3049, 3060, 3051, 3058, 3054]",3051,오늘 삼성전자 매도했습니다.,trade_share,like,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A013,"[3049, 3060, 3051, 3058, 3054]",3058,오늘 삼성전자 일부 매도했습니다.,trade_share,unlike,[],null
chunk_007_2026-04-13_2026-04-17,2026-04-13,2,A013,"[3049, 3060, 3051, 3058, 3054]",3054,오늘 삼성전자 50주 매수했습니다!,trade_share,read,[],null
