run_id,date,turn,agent_id,selected_post_ids,post_id,exposure_level,selected,is_best,anonymous_code,title,post_type,content,body_sha256,reaction,author_profile,profile_scope,source_date,delivery_date,source_turn,delivery_turn,delivery_status,replay,provenance_id
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",1,title_only,False,False,호랑이-8886,"삼성전자 첫 매수, 3% 수익으로 안도합니다.",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:1:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",2,title_only,False,False,곰-1801,대구에서 삼성전기에 다시 올인했습니다 (PER 10 배 초반),trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:2:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",3,title_only,False,False,코끼리-6457,삼성전자 단기 차익 실현 완료! (21.65 만원),profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:3:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",4,title_only,False,False,황소-9750,"저평가 구간에서의 매수, 오늘도 100주 추가했습니다!",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:4:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",6,title_only,False,False,독수리-4082,"PER 10 배 저평가 구간, 매수 단행했습니다",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:6:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",7,title_only,True,False,여우-7933,엔비디아 급락에 삼성도 흔들리나? 손절 원칙대로 매도 완료!,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:7:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",8,title_only,False,False,펭귄-3788,"저평가 구간, 조금 더 모으기로 했습니다.",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:8:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",9,title_only,False,False,돌고래-5489,외국인 매도세에도 저평가 구간에서 추가 매수 (21.6 만원),trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:9:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",10,title_only,False,False,사자-8665,"전일 승리의 연장선, 오늘도 메모리 섹터 따라 매수했습니다.",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:10:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",11,title_only,True,False,사자-5895,"외국인 팔고 개미 사는데, 나는 또 매수... 이번엔 어떻게 될까?",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:11:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",12,title_only,False,False,코끼리-2877,외국인 대량 매도세에 선제적 손절! 수익 실현 성공 🎉,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:12:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",13,title_only,False,False,사자-5055,외국인 매도세 속에서도 AI 슈퍼사이클 믿고 추가 매수했습니다,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:13:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",14,title_only,False,False,곰-1911,"삼전닉스? 아니, 저가 매수 성공! 📈",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:14:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",15,title_only,False,False,곰-9761,외국인 매도세에 흔들리지 않고 수익 실현 완료! (삼성전자),profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:15:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",16,title_only,False,False,황소-8760,엔비디아 폭락에 외국인 매도세에도 개미는 버텁니다 (삼성전자),trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:16:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",17,title_only,False,False,돌고래-5159,3% 수익 확인! 삼성전자 매수 타이밍 잘 잡은 것 같습니다.,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:17:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",18,title_only,False,False,독수리-8072,고소공포증에 수익 실현! 손익분할 원칙 지키기 성공 🎉,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:18:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",19,title_only,False,False,여우-2283,"PER 10 배 초반의 매력, 오늘 3% 상승으로 가치투자 원칙 재확인!",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:19:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",20,title_only,False,False,늑대-4264,"삼성전자, 손절 원칙보다 수익 실현 타이밍이 중요했네요!",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:20:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",21,title_only,False,False,독수리-8542,"21 만 원대 저가 매수 완료, 외국인 매도세는 무시할까?",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:21:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",22,title_only,False,False,코끼리-2387,외국인 매도세에 개미들이 사재기? 저평가 구간에서 조금 더 모았습니다.,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:22:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[7, 11, 33, 41, 62]",23,title_only,False,False,사자-8815,21 만 6 천 원 선에서 조금 더 매수했습니다.,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:23:title_only:A006
