run_id,date,turn,agent_id,selected_post_ids,post_id,title,post_type,reaction,author_badges,author_profile
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A010,"[2853, 2861, 2847, 2860, 2859]",2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A010,"[2853, 2861, 2847, 2860, 2859]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A010,"[2853, 2861, 2847, 2860, 2859]",2847,삼성전자 추가 매수했습니다!,trade_share,unlike,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A010,"[2853, 2861, 2847, 2860, 2859]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A010,"[2853, 2861, 2847, 2860, 2859]",2859,오늘 삼성전자 추가 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2851, 2861, 2853, 2860, 2859]",2851,오늘 삼성전자 매수했습니다!,trade_share,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2851, 2861, 2853, 2860, 2859]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2851, 2861, 2853, 2860, 2859]",2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2851, 2861, 2853, 2860, 2859]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2851, 2861, 2853, 2860, 2859]",2859,오늘 삼성전자 추가 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2851, 2861, 2853, 2848, 2860]",2851,오늘 삼성전자 매수했습니다!,trade_share,unlike,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2851, 2861, 2853, 2848, 2860]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2851, 2861, 2853, 2848, 2860]",2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2851, 2861, 2853, 2848, 2860]",2848,오늘 삼성전자 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2851, 2861, 2853, 2848, 2860]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A006,"[2848, 2861, 2853, 2860, 2859]",2848,오늘 삼성전자 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A006,"[2848, 2861, 2853, 2860, 2859]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A006,"[2848, 2861, 2853, 2860, 2859]",2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A006,"[2848, 2861, 2853, 2860, 2859]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,unlike,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A006,"[2848, 2861, 2853, 2860, 2859]",2859,오늘 삼성전자 추가 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A008,"[2848, 2861, 2853, 2860, 2859]",2848,오늘 삼성전자 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A008,"[2848, 2861, 2853, 2860, 2859]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A008,"[2848, 2861, 2853, 2860, 2859]",2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A008,"[2848, 2861, 2853, 2860, 2859]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,unlike,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A008,"[2848, 2861, 2853, 2860, 2859]",2859,오늘 삼성전자 추가 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2861, 2847, 2853, 2860, 2859]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2861, 2847, 2853, 2860, 2859]",2847,삼성전자 추가 매수했습니다!,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2861, 2847, 2853, 2860, 2859]",2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2861, 2847, 2853, 2860, 2859]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2861, 2847, 2853, 2860, 2859]",2859,오늘 삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A004,"[2861, 2848, 2859, 2860, 2854]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A004,"[2861, 2848, 2859, 2860, 2854]",2848,오늘 삼성전자 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A004,"[2861, 2848, 2859, 2860, 2854]",2859,오늘 삼성전자 추가 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A004,"[2861, 2848, 2859, 2860, 2854]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A004,"[2861, 2848, 2859, 2860, 2854]",2854,오늘 삼성전자 100주 매수했습니다!,trade_share,unlike,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A007,"[2848, 2851, 2853, 2861, 2860]",2848,오늘 삼성전자 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가"", ""커뮤니티 인플루언서""]","{""portfolio_summary"": {""state_id"": ""ps_A005_t002"", ""agent_id"": ""A005"", ""turn"": 2, ""date"": ""2026-03-30"", ""cash"": 32438000.0, ""positions"": ""[{\""stock_code\"": \""005930\"", \""quantity\"": 392, \""avg_cost\"": 172352.04081632654, \""current_price\"": 176300.0, \""unrealized_pnl\"": 1547599.999999997, \""unrealized_pnl_rate\"": 0.022906367484680692}]"", ""total_value"": 101547600.0, ""realized_pnl"": 0.0, ""total_return_rate"": 0.015476, ""updated_at"": ""2026-07-16 05:31:47""}, ""recent_trades"": [{""turn"": 10, ""date"": ""2026-03-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 10, ""executed_price"": 179700.0, ""trade_value"": 1797000.0, ""status"": ""filled"", ""filled_quantity"": 10, ""action_reason"": ""현금 비중이 8% 미만으로 방어적 여력이 부족하며, 헬륨 공급 리스크와 기술적 약세로 단기 조정 가능성이 있어 소량 매도하여 현금 유동성을 확보합니다.""}, {""turn"": 9, ""date"": ""2026-03-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 10, ""executed_price"": 172100.0, ""trade_value"": 1721000.0, ""status"": ""filled"", ""filled_quantity"": 10, ""action_reason"": ""현금 비중이 6% 미만으로 낮아 추가 하락 시 대응 능력이 부족함을 인지하여, 유동성 확보를 위해 제한적으로 매도합니다. 내재가치 저평가 판단은 유지하되, 단기 변동성 대비 현금 확보를 우선시합니다.""}, {""turn"": 8, ""date"": ""2026-03-26"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 10, ""executed_price"": 180100.0, ""trade_value"": 1801000.0, ""status"": ""filled"", ""filled_quantity"": 10, ""action_reason"": ""단기 MA5 이탈 및 파업 리스크로 기술적 약세 확인, 현금 부족으로 방어력 약화. 내재가치는 매력적이나 단기 변동성 대비 현금 확보 필요.""}]}"
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A007,"[2848, 2851, 2853, 2861, 2860]",2851,오늘 삼성전자 매수했습니다!,trade_share,read,[],"{""portfolio_summary"": {""state_id"": ""ps_A010_t002"", ""agent_id"": ""A010"", ""turn"": 2, ""date"": ""2026-03-30"", ""cash"": 39620000.0, ""positions"": ""[{\""stock_code\"": \""005930\"", \""quantity\"": 350, \""avg_cost\"": 172514.2857142857, \""current_price\"": 176300.0, \""unrealized_pnl\"": 1325000.0000000014, \""unrealized_pnl_rate\"": 0.02194435243458101}]"", ""total_value"": 101325000.0, ""realized_pnl"": 0.0, ""total_return_rate"": 0.01325, ""updated_at"": ""2026-07-16 05:31:47""}, ""recent_trades"": [{""turn"": 10, ""date"": ""2026-03-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 19, ""executed_price"": 179700.0, ""trade_value"": 3414300.0, ""status"": ""filled"", ""filled_quantity"": 19, ""action_reason"": ""단기 헬륨 공급 리스크와 초고수 매도세로 인한 방어적 관점 유지 필요. 최근 손실로 인한 엄격한 손절 원칙 적용 및 단일 종목 집중 리스크 감소를 위해 제한적으로 매도합니다.""}, {""turn"": 9, ""date"": ""2026-03-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 13, ""executed_price"": 172100.0, ""trade_value"": 2237300.0, ""status"": ""filled"", ""filled_quantity"": 13, ""action_reason"": ""단기 하락 추세와 구글 주문 축소설 등 악재로 매도 압력이 강함. 손실 시 이성적으로 손절하는 페르소나 특성에 따라 하락 추세가 명확할 때 일부 매도하여 리스크를 줄이고 현금 유동성을 확보함.""}, {""turn"": 8, ""date"": ""2026-03-26"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 8, ""executed_price"": 180100.0, ""trade_value"": 1440800.0, ""status"": ""filled"", ""filled_quantity"": 8, ""action_reason"": ""파업 리스크와 기술적 약세로 단기 조정 가능성 높음. 현금 부족으로 추가 매수 여력 부족 시 방어적 대응 필요.""}]}"
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A007,"[2848, 2851, 2853, 2861, 2860]",2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,[],"{""portfolio_summary"": {""state_id"": ""ps_A004_t002"", ""agent_id"": ""A004"", ""turn"": 2, ""date"": ""2026-03-30"", ""cash"": 83430000.0, ""positions"": ""[{\""stock_code\"": \""005930\"", \""quantity\"": 100, \""avg_cost\"": 171000.0, \""current_price\"": 176300.0, \""unrealized_pnl\"": 530000.0, \""unrealized_pnl_rate\"": 0.030994152046783626}]"", ""total_value"": 101060000.0, ""realized_pnl"": 530000.0, ""total_return_rate"": 0.0106, ""updated_at"": ""2026-07-16 05:31:47""}, ""recent_trades"": [{""turn"": 10, ""date"": ""2026-03-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 50, ""executed_price"": 179700.0, ""trade_value"": 8985000.0, ""status"": ""filled"", ""filled_quantity"": 50, ""action_reason"": ""단기 하락 우려가 있으나 내재가치 저평가 판단과 포트폴리오 미실현 손실 상태이므로 손실 시 추가 매수 경향에 따라 매수합니다.""}, {""turn"": 9, ""date"": ""2026-03-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 50, ""executed_price"": 172100.0, ""trade_value"": 8605000.0, ""status"": ""filled"", ""filled_quantity"": 50, ""action_reason"": ""포트폴리오 손실 상태 (평균 단가 183,342 원 대비 현재가 172,100 원) 로 처분효과에 따른 매수 욕구가 강하나, 기술적 하락 추세 (MA5/MA20 하회) 와 구글 주문 축소 루머 등 뉴스 악재로 인해 수량을 제한적으로 매수합니다.""}, {""turn"": 8, ""date"": ""2026-03-26"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 150, ""executed_price"": 180100.0, ""trade_value"": 27015000.0, ""status"": ""filled"", ""filled_quantity"": 150, ""action_reason"": ""18 만 원대 저평가 구간 인식 및 손실 평균 단가 하향 필요성. 현금 비중이 높으므로 분할 매수 실행.""}]}"
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A007,"[2848, 2851, 2853, 2861, 2860]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,like,[],"{""portfolio_summary"": {""state_id"": ""ps_A014_t002"", ""agent_id"": ""A014"", ""turn"": 2, ""date"": ""2026-03-30"", ""cash"": 100053000.0, ""positions"": ""[]"", ""total_value"": 100053000.0, ""realized_pnl"": 53000.0, ""total_return_rate"": 0.00053, ""updated_at"": ""2026-07-16 05:31:47""}, ""recent_trades"": [{""turn"": 10, ""date"": ""2026-03-27"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 20, ""executed_price"": 179700.0, ""trade_value"": 3594000.0, ""status"": ""filled"", ""filled_quantity"": 20, ""action_reason"": ""시장 분석상 하락 추세와 부정적 뉴스가 있으나, 허용된 액션이 매수이므로 진입합니다. 현금 비중이 높아 제한적 수량으로 리스크를 관리하며 매수합니다.""}, {""turn"": 9, ""date"": ""2026-03-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 100, ""executed_price"": 172100.0, ""trade_value"": 17210000.0, ""status"": ""filled"", ""filled_quantity"": 100, ""action_reason"": ""기술적 약세 (MA5 < MA20) 와 구글 주문 축소설 등 부정적 뉴스가 지배적이며, 단기 하락 추세가 명확해졌습니다. 손실 시 이성적으로 손절하는 투자 원칙에 따라 현재가 (172,100 원) 가 평균 매수 단가 (180,100 원) 보다 낮아 미실현 손실 상태이므로, 추가 하락 리스크를 피하기 위해 전량 매도합니다.""}, {""turn"": 8, ""date"": ""2026-03-26"", ""action"": ""buy"", ""stock_code"": ""005930"", ""quantity"": 100, ""executed_price"": 180100.0, ""trade_value"": 18010000.0, ""status"": ""filled"", ""filled_quantity"": 100, ""action_reason"": ""기술적 약세로 관망이 원칙이나 18 만 원 대 저평가 구간 진입으로 제한적 매수 진입을 시도합니다.""}]}"
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A007,"[2848, 2851, 2853, 2861, 2860]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,unlike,[],"{""portfolio_summary"": {""state_id"": ""ps_A017_t002"", ""agent_id"": ""A017"", ""turn"": 2, ""date"": ""2026-03-30"", ""cash"": 100530000.0, ""positions"": ""[]"", ""total_value"": 100530000.0, ""realized_pnl"": 530000.0, ""total_return_rate"": 0.0053, ""updated_at"": ""2026-07-16 05:31:47""}, ""recent_trades"": [{""turn"": 10, ""date"": ""2026-03-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 100, ""executed_price"": 179700.0, ""trade_value"": 17970000.0, ""status"": ""filled"", ""filled_quantity"": 100, ""action_reason"": ""기술적 약세 지속과 헬륨 공급 불안, 초고수 매도 신호 등 리스크 요인이 구체화되어 단기 방어선 재설정이 필요함. 내재가치는 매력적이나 현금 확보를 우선시하여 보유 물량 일부 매도.""}, {""turn"": 9, ""date"": ""2026-03-27"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 100, ""executed_price"": 172100.0, ""trade_value"": 17210000.0, ""status"": ""filled"", ""filled_quantity"": 100, ""action_reason"": ""단기 기술적 약세 (지지선 붕괴) 및 구글 주문 축소설 등 악재로 추가 하락 리스크 존재. 현금 확보를 통한 방어적 대응 및 단일 종목 집중 리스크 완화 필요.""}, {""turn"": 8, ""date"": ""2026-03-26"", ""action"": ""sell"", ""stock_code"": ""005930"", ""quantity"": 50, ""executed_price"": 180100.0, ""trade_value"": 9005000.0, ""status"": ""filled"", ""filled_quantity"": 50, ""action_reason"": ""기술적 지표 (MA5, MA20 이탈) 와 거래량 증가로 매도 압력이 강하며, 소부장 섹터로의 자금 이탈이 우려됩니다. 18 만 원대 지지선 붕괴 가능성을 고려해 단기 리스크를 줄이기 위해 일부 매도합니다.""}]}"
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A012,"[2847, 2861, 2853, 2860, 2859]",2847,삼성전자 추가 매수했습니다!,trade_share,unlike,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A012,"[2847, 2861, 2853, 2860, 2859]",2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A012,"[2847, 2861, 2853, 2860, 2859]",2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A012,"[2847, 2861, 2853, 2860, 2859]",2860,오늘 삼성전자 전량 매도했습니다.,trade_share,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A012,"[2847, 2861, 2853, 2860, 2859]",2859,오늘 삼성전자 추가 매수했습니다!,trade_share,read,"[""상위 수익자"", ""자산가""]",null
