run_id,date,turn,rank,post_id,title,post_type,score
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,1,2860,오늘 삼성전자 전량 매도했습니다.,trade_share,13
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,2,2853,오늘 삼성전자 매도 거래 공유합니다!,trade_share,10
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,3,2861,"삼성전자, 단기 하락 추세 속에서도 긍정적인 신호가 보입니다",analysis,4
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,4,2850,오늘 삼성전자 100주 매수했습니다!,trade_share,0
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,5,2852,오늘 삼성전자 추가 매수했습니다!,trade_share,0
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,1,2881,"삼성전자, 단기 리스크와 지지선 붕괴에 대한 고찰",analysis,17
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,2,2877,글로벌 반도체 시장의 불확실성과 삼성전자의 중장기 가치,analysis,10
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,3,2886,"[시장 분석] 삼성전자, 저평가 매수 기회일까? 신중한 접근 필요",analysis,6
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,4,2878,오늘 삼성전자 전량 매도했습니다.,trade_share,5
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,5,2871,오늘 삼성전자 296주 매수했습니다!,trade_share,0
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,1,2898,"삼성전자, 메모리 가격 반락 우려와 단기 조정 리스크",analysis,19
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,2,2900,삼성전자 기술적 강세와 기본적 리스크에 대한 고민,analysis,14
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,3,2893,삼성전자 기술적 분석 및 시장 전망,analysis,14
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,4,2889,[매도] 삼성전자 일부 매도 및 향후 매수 전략,trade_share,4
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,5,2894,오늘 삼성전자 일부 매도했습니다.,trade_share,4
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,1,2911,오늘 삼성전자 주가 급락에 대한 소견,analysis,15
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,2,2925,삼성전자 투자 관점 변화 및 단기 리스크 점검,analysis,9
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,3,2909,삼성전자 주가 조정과 미래 전망에 대한 생각,analysis,7
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,4,2908,[매도] 삼성전자 70주 매도했습니다.,trade_share,4
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,5,2914,삼성전자 MA20 이탈로 인한 하락 추세 분석,analysis,2
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,1,2936,"삼성전자 FCF 급증, MA20 돌파가 관건입니다!",analysis,17
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,2,2932,오늘 삼성전자 일부 매도했습니다.,trade_share,9
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,3,2929,오늘 매도 거래 공유합니다!,trade_share,4
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,4,2942,"삼성전자, FCF 급증과 내재가치 신뢰도 상승에 대한 생각",analysis,3
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,5,2939,오늘 삼성전자 32주 매수했습니다!,trade_share,1
