run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
chunk_008_2026-04-16_2026-04-22,2026-04-16,1,am,005930,30,212000.0,217500.0,5946,30
chunk_008_2026-04-16_2026-04-22,2026-04-16,2,pm,005930,30,217500.0,217500.0,1642,30
chunk_008_2026-04-16_2026-04-22,2026-04-17,3,am,005930,30,217000.0,216000.0,2136,30
chunk_008_2026-04-16_2026-04-22,2026-04-17,4,pm,005930,30,216000.0,216000.0,1465,30
chunk_008_2026-04-16_2026-04-22,2026-04-20,5,am,005930,30,214500.0,214500.0,1301,30
chunk_008_2026-04-16_2026-04-22,2026-04-20,6,pm,005930,30,214500.0,214500.0,1433,30
chunk_008_2026-04-16_2026-04-22,2026-04-21,7,am,005930,30,218000.0,219000.0,1896,30
chunk_008_2026-04-16_2026-04-22,2026-04-21,8,pm,005930,30,219000.0,219000.0,1306,30
chunk_008_2026-04-16_2026-04-22,2026-04-22,9,am,005930,30,218500.0,217500.0,856,30
chunk_008_2026-04-16_2026-04-22,2026-04-22,10,pm,005930,30,217500.0,217500.0,764,30
