run_id,date,turn,agent_id,selected_post_ids,post_id,title,post_type,reaction,author_badges,author_profile
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A004,"[3549, 3555, 3564, 3548, 3550]",3549,삼성전자: 파업 확정으로 인한 단기 리스크와 저평가 구간 분석,analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A004,"[3549, 3555, 3564, 3548, 3550]",3555,"파업 확정과 외국인 매도의 영향, 삼성전자의 향후 전망",analysis,unlike,[],null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A004,"[3549, 3555, 3564, 3548, 3550]",3564,"파업 리스크와 외국인 매도세, 삼성전자의 단기 전망",analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A004,"[3549, 3555, 3564, 3548, 3550]",3548,오늘 삼성전자 추가 매수했습니다!,trade_share,unlike,[],null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A004,"[3549, 3555, 3564, 3548, 3550]",3550,오늘 삼성전자 전량 매도했습니다.,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A005,"[3549, 3555, 3562, 3564, 3550]",3549,삼성전자: 파업 확정으로 인한 단기 리스크와 저평가 구간 분석,analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A005,"[3549, 3555, 3562, 3564, 3550]",3555,"파업 확정과 외국인 매도의 영향, 삼성전자의 향후 전망",analysis,like,[],null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A005,"[3549, 3555, 3562, 3564, 3550]",3562,[시장 전망] 삼성전자 파업 리스크와 내재가치에 대한 생각,analysis,read,[],null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A005,"[3549, 3555, 3562, 3564, 3550]",3564,"파업 리스크와 외국인 매도세, 삼성전자의 단기 전망",analysis,unlike,"[""상위 수익자"", ""자산가""]",null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A005,"[3549, 3555, 3562, 3564, 3550]",3550,오늘 삼성전자 전량 매도했습니다.,trade_share,like,"[""커뮤니티 인플루언서""]",null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A001,"[3549, 3555, 3562, 3564, 3550]",3549,삼성전자: 파업 확정으로 인한 단기 리스크와 저평가 구간 분석,analysis,like,"[""상위 수익자"", ""자산가""]",null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A001,"[3549, 3555, 3562, 3564, 3550]",3555,"파업 확정과 외국인 매도의 영향, 삼성전자의 향후 전망",analysis,like,[],null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A001,"[3549, 3555, 3562, 3564, 3550]",3562,[시장 전망] 삼성전자 파업 리스크와 내재가치에 대한 생각,analysis,read,[],null
chunk_012_2026-05-20_2026-05-27,2026-05-20,2,A001,"[3549, 3555, 3562, 3564, 3550]",3564,"파업 리스크와 외국인 매도세, 삼성전자의 단기 전망",analysis,unlike,"[""상위 수익자"", ""자산가""]",null
