run_id,date,turn,rank,post_id,title,post_type,score
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,1,2951,오늘 삼성전자 일부 매도했습니다.,trade_share,19
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,2,2960,오늘 삼성전자 전량 매도했습니다.,trade_share,19
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,3,2952,오늘 삼성전자 추가 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,4,2956,오늘 삼성전자 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-06,2,5,2957,오늘 삼성전자 추가 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,1,2969,"삼성전자, 신중한 접근 필요성에 대한 생각",analysis,19
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,2,2974,오늘 삼성전자 일부 매도했습니다.,trade_share,8
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,3,2984,삼성전자 투자 관점 변화와 향후 전략,analysis,5
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,4,2982,"삼성전자, 확실한 상승 모멘텀과 신중한 접근 필요",analysis,5
chunk_006_2026-04-06_2026-04-10,2026-04-07,4,5,2968,오늘 삼성전자 추가 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,1,2990,단기 급등에 따른 매도 결정,trade_share,18
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,2,2988,오늘 삼성전자 매도했습니다!,trade_share,16
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,3,2998,지정학적 리스크 해소와 단기 조정 가능성에 대한 고찰,analysis,10
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,4,3002,삼성전자 일부 매도했습니다!,trade_share,6
chunk_006_2026-04-06_2026-04-10,2026-04-08,6,5,2992,오늘 삼성전자 일부 매도했습니다.,trade_share,6
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,1,3008,"삼성전자, 단기 조정 리스크와 장기 가치에 대한 생각",analysis,18
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,2,3012,삼성전자 단기 조정 가능성과 중장기 가치에 대한 생각,analysis,18
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,3,3010,삼성전자 실적 리스크 전환과 기술적 지지선 분석,analysis,2
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,4,3007,오늘 삼성전자 일부 매도했습니다.,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-09,8,5,3009,삼성전자 추가 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,1,3043,삼성전자 매수 완료!,trade_share,2
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,2,3032,삼성전자 추가 매수했습니다!,trade_share,2
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,3,3035,오늘 삼성전자 매수했습니다!,trade_share,1
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,4,3031,오늘 삼성전자 추가 매수했습니다!,trade_share,0
chunk_006_2026-04-06_2026-04-10,2026-04-10,10,5,3036,삼성전자 추가 매수했습니다!,trade_share,0
