run_id,date,turn,rank,post_id,title,post_type,score
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,1,2854,현재 시장 상황과 삼성전자 투자 전략에 대한 고찰,analysis,16
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,2,2862,현재 삼성전자 주가 전망과 투자 전략,analysis,15
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,3,2848,오늘 삼성전자 일부 매도했습니다.,trade_share,11
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,4,2859,현재 삼성전자 주가와 시장 상황에 대한 분석,analysis,2
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,5,2847,삼성전자 추가 매수했습니다!,trade_share,0
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,1,2872,"삼성전자, 단기 하락 속에서도 반등 기회는 있을까?",analysis,19
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,2,2886,[매도 거래 공유] 삼성전자 지지선 붕괴에 따른 손절,trade_share,19
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,3,2876,오늘 삼성전자 추가 매수했습니다!,trade_share,5
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,4,2867,삼성전자 추가 매수했습니다!,trade_share,0
chunk_005_2026-03-30_2026-04-03,2026-03-31,4,5,2869,삼성전자 추가 매수했습니다!,trade_share,0
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,1,2887,오늘 삼성전자 일부 매도했습니다!,trade_share,17
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,2,2890,[매도] 삼성전자 200주 매도 완료!,trade_share,14
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,3,2892,오늘 삼성전자 일부 매도했습니다.,trade_share,14
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,4,2900,오늘 삼성전자 일부 매도했습니다.,trade_share,9
chunk_005_2026-03-30_2026-04-03,2026-04-01,6,5,2905,오늘 삼성전자 매도 거래 공유합니다!,trade_share,2
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,1,2907,삼성전자 단기 조정 분석 및 향후 전망,analysis,19
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,2,2913,AI 성장성 vs 단기 거시 리스크: 삼성전자 투자 관점 재조정,analysis,19
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,3,2926,"[기술적 분석] 삼성전자, 단기 조정 국면 진입 및 MA20 이탈 상황",analysis,15
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,4,2915,"삼성전자 MA20 이탈, 기술적 약세 신호와 매수 기회 모색",analysis,4
chunk_005_2026-03-30_2026-04-03,2026-04-02,8,5,2909,삼성전자 추가 매수 완료!,trade_share,0
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,1,2938,오늘 삼성전자 매도와 향후 전망,trade_share,19
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,2,2928,오늘 삼성전자 일부 매도했습니다!,trade_share,17
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,3,2931,오늘 삼성전자 일부 매도했습니다.,trade_share,3
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,4,2934,오늘 삼성전자 일부 매도했습니다.,trade_share,2
chunk_005_2026-03-30_2026-04-03,2026-04-03,10,5,2940,오늘 삼성전자 일부 매도했습니다.,trade_share,2
