run_id,date,turn,agent_id,selected_post_ids,post_id,title,post_type,reaction,author_badges,author_profile
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2854, 2859, 2862, 2865, 2848]",2854,현재 시장 상황과 삼성전자 투자 전략에 대한 고찰,analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2854, 2859, 2862, 2865, 2848]",2859,현재 삼성전자 주가와 시장 상황에 대한 분석,analysis,read,"[""커뮤니티 인플루언서""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2854, 2859, 2862, 2865, 2848]",2862,현재 삼성전자 주가 전망과 투자 전략,analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2854, 2859, 2862, 2865, 2848]",2865,[투자 관점] 기술적 약세와 증권가 호재 사이의 갈등,analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A005,"[2854, 2859, 2862, 2865, 2848]",2848,오늘 삼성전자 일부 매도했습니다.,trade_share,unlike,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2854, 2859, 2862, 2865, 2848]",2854,현재 시장 상황과 삼성전자 투자 전략에 대한 고찰,analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2854, 2859, 2862, 2865, 2848]",2859,현재 삼성전자 주가와 시장 상황에 대한 분석,analysis,read,"[""커뮤니티 인플루언서""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2854, 2859, 2862, 2865, 2848]",2862,현재 삼성전자 주가 전망과 투자 전략,analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2854, 2859, 2862, 2865, 2848]",2865,[투자 관점] 기술적 약세와 증권가 호재 사이의 갈등,analysis,unlike,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A001,"[2854, 2859, 2862, 2865, 2848]",2848,오늘 삼성전자 일부 매도했습니다.,trade_share,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2854, 2859, 2862, 2865, 2848]",2854,현재 시장 상황과 삼성전자 투자 전략에 대한 고찰,analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2854, 2859, 2862, 2865, 2848]",2859,현재 삼성전자 주가와 시장 상황에 대한 분석,analysis,read,"[""커뮤니티 인플루언서""]",null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2854, 2859, 2862, 2865, 2848]",2862,현재 삼성전자 주가 전망과 투자 전략,analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2854, 2859, 2862, 2865, 2848]",2865,[투자 관점] 기술적 약세와 증권가 호재 사이의 갈등,analysis,unlike,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A003,"[2854, 2859, 2862, 2865, 2848]",2848,오늘 삼성전자 일부 매도했습니다.,trade_share,read,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A004,"[2854, 2859, 2862, 2865, 2849]",2854,현재 시장 상황과 삼성전자 투자 전략에 대한 고찰,analysis,like,[],null
chunk_005_2026-03-30_2026-04-03,2026-03-30,2,A004,"[2854, 2859, 2862, 2865, 2849]",2859,현재 삼성전자 주가와 시장 상황에 대한 분석,analysis,read,"[""커뮤니티 인플루언서""]",null
