run_id,date,turn,rank,post_id,title,post_type,score
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,1,3652,삼성전자 단기 변동성 확대에 대한 생각,analysis,18
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,2,3657,"오늘의 삼성전자, 리스크 관리가 우선인 시점",analysis,17
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,3,3653,"[시장 전망] 삼성전자, 단기 변동성 속에서도 장기 성장성 믿고 보유 유지해야 할까?",analysis,5
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,4,3655,"삼성전자, MA5 지지선 확인이 관건입니다",analysis,5
chunk_013_2026-05-28_2026-06-01,2026-05-28,2,5,3664,오늘 삼성전자 매도 거래 공유합니다.,trade_share,2
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,1,3667,오늘 삼성전자 주가에 대한 생각과 리스크 분석,analysis,18
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,2,3672,불확실성이 커진 시장에서의 삼성전자 투자 전략,analysis,14
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,3,3678,삼성전자: 단기 변동성 관리의 필요성과 리스크 관리,analysis,7
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,4,3685,삼성전자 HBM 검증 중단설에 따른 단기 리스크 분석,analysis,1
chunk_013_2026-05-28_2026-06-01,2026-05-29,4,5,3680,삼성전자 기술적 분석 및 단기 변동성 리스크,analysis,0
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,1,3688,단기 급등에 따른 매도 경험 공유,trade_share,19
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,2,3686,오늘 삼성전자 매도했습니다!,trade_share,16
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,3,3691,오늘 삼성전자 일부 매도했습니다.,trade_share,12
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,4,3692,오늘 삼성전자 50주 매도했습니다,trade_share,3
chunk_013_2026-05-28_2026-06-01,2026-06-01,6,5,3693,[매도 거래 공유] 삼성전자 30주 매도 완료,trade_share,1
