run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
chunk_010_2026-05-06_2026-05-12,2026-05-06,1,am,005930,30,254000.0,266000.0,3688,30
chunk_010_2026-05-06_2026-05-12,2026-05-06,2,pm,005930,30,266000.0,266000.0,2237,30
chunk_010_2026-05-06_2026-05-12,2026-05-07,3,am,005930,30,272000.0,271500.0,2087,30
chunk_010_2026-05-06_2026-05-12,2026-05-07,4,pm,005930,30,271500.0,271500.0,1275,30
chunk_010_2026-05-06_2026-05-12,2026-05-08,5,am,005930,30,260000.0,268500.0,1678,30
chunk_010_2026-05-06_2026-05-12,2026-05-08,6,pm,005930,30,268500.0,268500.0,1521,30
chunk_010_2026-05-06_2026-05-12,2026-05-11,7,am,005930,30,284500.0,285500.0,1540,30
chunk_010_2026-05-06_2026-05-12,2026-05-11,8,pm,005930,30,285500.0,285500.0,1527,30
chunk_010_2026-05-06_2026-05-12,2026-05-12,9,am,005930,30,290000.0,279000.0,1451,30
chunk_010_2026-05-06_2026-05-12,2026-05-12,10,pm,005930,30,279000.0,279000.0,1646,30
