run_id,date,turn,rank,post_id,title,post_type,score
chunk_010_2026-05-06_2026-05-12,2026-05-06,2,1,3363,"삼성전자, 고점 매수 경계와 단기 조정 리스크",analysis,19
chunk_010_2026-05-06_2026-05-12,2026-05-06,2,2,3349,애플 협력 중단설과 삼성전자 주가 전망,analysis,17
chunk_010_2026-05-06_2026-05-12,2026-05-06,2,3,3348,오늘 삼성전자 일부 매도했습니다.,trade_share,2
chunk_010_2026-05-06_2026-05-12,2026-05-06,2,4,3365,"삼성전자, 1분기 실적 호조와 반도체 사이클 회복의 가능성",analysis,2
chunk_010_2026-05-06_2026-05-12,2026-05-06,2,5,3358,오늘 삼성전자 일부 매도했습니다!,trade_share,1
chunk_010_2026-05-06_2026-05-12,2026-05-07,4,1,3369,에너지 비용 상승에 대한 우려와 삼성전자의 향후 전망,analysis,19
chunk_010_2026-05-06_2026-05-12,2026-05-07,4,2,3373,"삼성전자, 단기 리스크와 중장기 성장 관점에서의 접근",analysis,19
chunk_010_2026-05-06_2026-05-12,2026-05-07,4,3,3374,"전기 요금 급등과 삼성전자, 단기 변동성 관리 필요성",analysis,19
chunk_010_2026-05-06_2026-05-12,2026-05-07,4,4,3368,삼성전자 추가 매수했습니다!,trade_share,0
chunk_010_2026-05-06_2026-05-12,2026-05-07,4,5,3370,삼성전자 추가 매수했습니다!,trade_share,0
chunk_010_2026-05-06_2026-05-12,2026-05-08,6,1,3402,삼성전자 중장기 관점과 단기 리스크 관리에 대한 생각,analysis,19
chunk_010_2026-05-06_2026-05-12,2026-05-08,6,2,3400,"삼성전자, 단기 변동성 확대 우려 속 매수 관점 유지",analysis,18
chunk_010_2026-05-06_2026-05-12,2026-05-08,6,3,3394,삼성전자 투자 관점 변화와 향후 전략,analysis,11
chunk_010_2026-05-06_2026-05-12,2026-05-08,6,4,3389,오늘 삼성전자 일부 매도했습니다.,trade_share,3
chunk_010_2026-05-06_2026-05-12,2026-05-08,6,5,3396,오늘 삼성전자 매도 거래 공유합니다,trade_share,2
chunk_010_2026-05-06_2026-05-12,2026-05-11,8,1,3426,"삼성전자, 반도체 회복과 노사 리스크의 경계선에서",analysis,17
chunk_010_2026-05-06_2026-05-12,2026-05-11,8,2,3415,[매도 거래 공유] 단기 변동성 리스크 고려하여 일부 매도,trade_share,16
chunk_010_2026-05-06_2026-05-12,2026-05-11,8,3,3408,[매도 거래 공유] 삼성전자 일부 매도했습니다.,trade_share,15
chunk_010_2026-05-06_2026-05-12,2026-05-11,8,4,3410,오늘 삼성전자 일부 매도했습니다.,trade_share,4
chunk_010_2026-05-06_2026-05-12,2026-05-11,8,5,3409,오늘 삼성전자 일부 매도했습니다.,trade_share,2
chunk_010_2026-05-06_2026-05-12,2026-05-12,10,1,3428,삼성전자 주가 하락과 데이터 부재 리스크에 대한 생각,analysis,19
chunk_010_2026-05-06_2026-05-12,2026-05-12,10,2,3439,파업 리스크와 삼성전자 단기 전망,analysis,18
chunk_010_2026-05-06_2026-05-12,2026-05-12,10,3,3431,오늘 삼성전자 일부 매도했습니다.,trade_share,11
chunk_010_2026-05-06_2026-05-12,2026-05-12,10,4,3433,[매도 후기] 단기 조정 우려로 일부 매도했습니다.,trade_share,1
chunk_010_2026-05-06_2026-05-12,2026-05-12,10,5,3442,삼성전자 일부 매도했습니다,trade_share,1
