run_id,date,turn,subturn,stock_code,agent_id,action,quantity,executed_price,status
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A001,buy,200,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A002,buy,150,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A003,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A004,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A005,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A006,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A007,buy,200,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A008,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A009,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A010,buy,120,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A011,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A012,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A013,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A014,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A015,buy,100,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A016,buy,150,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A017,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A018,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A019,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A020,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A021,buy,100,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A022,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A023,buy,200,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A024,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A025,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A026,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A027,buy,230,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A028,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A029,buy,238,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,1,am,005930,A030,buy,100,210000.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,pm,005930,A001,buy,10,216500.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,pm,005930,A003,buy,115,216500.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,pm,005930,A004,buy,100,216500.0,filled
chunk_001_2026-02-27_2026-03-06,2026-02-27,2,pm,005930,A005,buy,100,216500.0,filled
